Var,0049,0182,0075,0030,0081,0128,0072,0065,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0229,0142,0129,0059,0186,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0200,0219,0132,0235,0121,0091,0083,0133,0099,
3. 2. Crédito a la clientela  ,"52,84,071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,84,071"
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,"1,88,320",0,0,0,0,0,0,0,0,0,0,"1,593",0,0,0,0,0,0,0,0,0,0,0,"18,916",0,0,"1,209",0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,10,984"
3. 4. Instrumentos de capital  ,0,0,0,0,0,"15,312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,090"
Pro-memoria: Prestados o en garantía  ,"1,26,61,101",0,0,0,0,0,"1,88,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,28,49,421"
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"2,11,32,944","2,68,17,097","1,28,73,503","73,44,088","1,04,31,554","40,09,751","24,35,633","20,19,138",0,"4,63,299","15,15,783","4,364",0,"33,757","19,32,185",832,"40,66,929","1,58,574","9,84,882","1,13,135",0,63,"6,310","2,47,669","36,536","55,883",0,"1,75,355","16,325","1,61,319",32,"2,758","2,67,100",298,"50,184","3,36,861","23,855",61,"8,661","7,37,562",0,0,"60,987","1,773",0,494,"1,173","16,755","20,504","1,16,145",32,"5,595",260,0,0,"11,195",0,507,0,0,"4,04,620","9,91,04,320"
4. 1. Valores representativos de deuda ,"2,05,82,076","2,22,45,707","1,24,60,911","66,85,113","94,35,395","39,62,397","23,96,982","20,10,029",0,"3,96,779","14,98,242",295,0,0,"19,18,575",0,"40,66,929","1,28,590","8,22,263","1,12,722",0,0,0,"2,42,985","34,991","54,979",0,"1,65,474","13,512","1,53,057",0,"1,906","2,67,100",0,"41,254","3,36,861","21,183",0,"3,490","6,89,163",0,0,"4,772",6,0,0,0,"16,755","20,504","1,14,086",0,0,0,0,0,"11,195",0,0,0,0,"4,04,598","9,13,20,876"
4. 2. Instrumentos de capital  ,"5,50,868","45,71,390","4,12,592","6,58,975","9,96,159","47,354","38,651","9,109",0,"66,520","17,541","4,069",0,"33,757","13,610",832,0,"29,984","1,62,619",413,0,63,"6,310","4,684","1,545",904,0,"9,882","2,813","8,262",32,852,0,298,"8,930",0,"2,672",61,"5,171","48,399",0,0,"56,215","1,767",0,494,"1,173",0,0,"2,059",32,"5,595",260,0,0,0,0,507,0,0,22,"77,83,445"
Pro-memoria: Prestados o en garantía  ,"1,29,53,438","1,31,83,514","52,67,612","44,17,117","51,78,378","33,62,246","18,16,802","20,19,138",0,"84,450","10,41,453",0,0,0,"6,18,254",0,"25,20,728","28,347","3,45,978","17,700",0,0,0,0,0,"7,558",0,"81,663",0,"60,545",0,525,0,0,0,0,"3,950",0,0,"5,21,118",0,0,"3,319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,35,33,833"
5. INVERSIONES CREDITICIAS  ,"23,02,89,410","26,17,07,463","10,44,87,166","8,04,92,001","7,13,60,748","4,84,35,949","2,42,63,748","2,65,44,567","2,11,17,388","82,56,978","51,80,355","1,59,23,254","34,52,110","34,98,313","1,06,54,061","63,41,276","1,38,13,608","37,97,680","51,75,349","58,78,111","11,60,965","21,52,847","28,28,703","4,23,251","14,01,903","15,19,566","11,24,533","7,25,576","10,85,865","6,46,604","18,30,303","19,63,241","4,55,662","13,04,327","5,14,119","8,95,761","3,84,009","19,74,609","7,36,331","1,71,603","3,45,135","28,88,222","2,75,514","6,87,499","5,34,919","8,87,928","50,391","1,15,176","76,972","29,540","2,46,414","44,878","1,14,070","1,25,717","33,063","39,110","17,936","12,190","9,136","3,70,413","33,35,790","98,42,09,326"
5. 1. Depósitos en entidades de crédito ,"4,53,47,133","2,26,42,160","99,31,352","73,12,559","43,70,301","12,47,467","11,49,145","9,02,020","1,59,71,094","3,51,268","13,06,257","9,02,115","34,52,110","33,84,524","98,97,123","47,96,337","13,63,589","1,45,435","3,69,033","6,77,875","11,596","94,803","11,65,282","3,43,618","10,92,936","30,080","11,15,601","45,054","2,72,938","42,760","62,970","41,734","3,54,069","2,40,414","9,957","1,148","18,549","19,74,587","5,58,225","36,191","2,44,887","34,861","32,498","87,208","4,35,709","3,21,470","50,391","1,14,019","65,885","25,095","2,43,017","33,792","34,911","33,611","33,063","26,726","17,914","1,240","9,136",127,"32,10,606","14,80,87,575"
5. 2. Crédito a la clientela  ,"17,02,84,403","23,75,81,137","9,45,55,814","7,31,06,133","6,69,90,447","4,71,88,482","2,21,98,209","2,56,42,547","44,50,502","79,05,710","38,74,098","1,50,21,139",0,"26,224","7,56,938","15,44,939","1,24,50,019","36,52,245","48,06,316","47,90,238","11,49,369","20,58,044","16,63,421","79,633","3,08,967","14,89,486","8,932","6,80,522","8,12,927","6,03,844","17,67,333","19,21,507","1,01,593","10,63,913","5,04,162","8,94,613","3,65,460",22,"1,78,106","1,35,412","1,00,248","28,53,361","2,43,016","6,00,291","99,210","5,66,458",0,"1,157","11,087","4,445","3,397","11,086","79,123","90,490",0,"12,384",22,"3,011",0,"3,70,286","1,25,184","81,77,87,062"
5. 3. Valores representativos de deuda  ,"1,46,57,874","14,84,166",0,"73,309",0,0,"9,16,394",0,"6,95,792",0,0,0,0,"87,565",0,0,0,0,0,"4,09,998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"1,615",0,0,0,"7,939",0,0,0,"1,83,34,688"
Pro-memoria: Prestados o en garantía  ,"35,47,787","4,47,98,895","3,28,28,285","31,963","7,83,070",0,"43,53,734","5,92,968","13,50,000","1,01,171",500,"4,10,497",0,0,0,"11,45,682",0,0,"2,80,793","4,39,998",0,0,0,0,"8,36,521","4,36,213",0,0,"40,053","29,027",0,0,"7,052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,001",0,0,0,0,0,0,0,0,"16,244","9,20,47,454"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"1,10,49,323","67,89,388","34,09,922",0,"32,65,958","20,93,781",0,0,0,0,0,0,0,0,0,0,"5,16,856",0,"7,52,673",0,0,0,"6,28,785",0,"75,888",0,"30,165",0,"77,945",0,0,0,0,"27,786",0,"55,560",0,0,0,0,0,"4,04,289",0,0,0,0,"12,204","20,346",0,0,"76,845",0,0,0,0,0,0,0,0,0,"2,92,87,714"
Pro-memoria: Prestados o en garantía  ,0,"26,01,708","47,92,728","33,81,620",0,"11,91,541","2,37,274",0,0,0,0,0,0,0,0,0,0,"64,831",0,"7,52,673",0,0,0,0,0,"45,659",0,"30,165",0,"47,677",0,0,0,0,247,0,0,0,0,0,0,0,"3,78,040",0,0,0,0,0,94,0,0,"69,704",0,0,0,0,0,0,0,0,0,"1,35,93,961"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,"1,24,650","3,993","1,69,463",0,"14,120","19,491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,32,216"
8. DERIVADOS DE COBERTURA ,"45,58,329","39,28,674","9,96,995","12,74,417","3,89,200","1,95,576","1,36,247","47,599","76,626","1,36,706","16,190","1,82,968",0,0,0,0,"2,41,210","10,441",617,"1,553",0,441,0,"2,49,018",0,0,0,0,0,0,0,"2,697",0,0,0,"10,627",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,383","73,392","1,25,31,907"
9. ACTIVOS NO CORRIENTES EN VENTA ,"13,37,057","12,87,630","14,24,768","13,54,347","3,12,858","31,103","2,43,487","72,371","38,518","36,657","75,326","34,956",0,0,0,0,0,"1,422","24,589","20,287","34,148",153,0,0,0,"7,308",0,"2,692","2,189",426,0,"30,469",0,426,"1,172",134,"1,898",0,0,0,0,0,"1,350",0,58,0,0,0,0,21,0,0,"2,767",0,0,0,0,0,0,0,0,"63,80,587"
10. PARTICIPACIONES ,"6,85,75,043","2,92,03,905","18,30,586","6,38,615","16,10,474","5,48,774","1,69,759","26,792","44,69,843","3,34,371","1,60,647","17,069",0,33,"20,883","1,15,274",0,"44,457","5,84,919",6,"3,46,231",0,"51,225","12,333","1,236","4,921",0,"3,616",0,"28,143",0,698,"1,07,400","9,234",640,0,"8,802",7,"2,301","4,350",0,661,"19,586","23,290","4,043","8,539","1,45,058","10,000",0,0,"10,110","1,112","4,688",0,0,50,11,14,0,0,"2,97,825","10,94,57,574"
10. 1. Entidades asociadas ,"7,07,539","40,69,706","32,292","19,615","3,09,569","3,412","5,714",0,0,0,456,0,0,33,"9,434",0,0,"12,201","15,376",0,"3,46,231",0,0,0,0,0,0,0,0,0,0,0,0,41,634,0,"2,160",3,0,0,0,0,"7,626",0,0,0,264,"10,000",0,0,0,0,0,0,0,0,5,0,0,0,0,"55,52,311"
10. 2. Entidades multigrupo ,"4,99,758","43,46,731","1,33,906","84,492","8,616",162,"2,398",0,"12,160",0,"1,503","1,540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,4,0,0,0,0,"9,952",0,0,0,0,0,0,0,0,0,201,0,0,0,6,0,0,0,0,"51,01,483"
10. 3. Entidades del grupo ,"6,73,67,746","2,07,87,468","16,64,388","5,34,508","12,92,289","5,45,200","1,61,647","26,792","44,57,683","3,34,371","1,58,688","15,529",0,0,"11,449","1,15,274",0,"32,256","5,69,543",6,0,0,"51,225","12,333","1,236","4,921",0,"3,616",0,"28,143",0,698,"1,07,400","9,139",6,0,"6,642",0,"2,301","4,350",0,661,"2,008","23,290","4,043","8,539","1,44,794",0,0,0,"10,110","1,112","4,487",0,0,50,0,14,0,0,"2,97,825","9,88,03,780"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"28,44,555","18,47,858","31,357","14,01,182","1,66,765","7,789","24,903","41,374","22,205","2,106",0,0,0,0,0,195,34,0,"1,267","30,078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,"29,823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64,51,613"
13. ACTIVO MATERIAL ,"12,21,634","14,82,855","3,15,301","9,92,521","6,14,070","3,69,353","1,27,139","1,28,378",42,"1,31,169","52,524","51,362",0,0,"1,752",0,131,"60,295","27,953","21,337","1,055","14,433","8,666","1,618","8,751","26,386",0,"12,597","35,890","2,525","3,301","3,276","7,167",163,"17,910",402,"6,985",0,"5,720","7,064",27,"1,578","43,664",863,"34,843","1,867",79,257,295,"1,536","3,179","1,268","1,772","2,736",0,438,0,0,0,452,"3,325","58,59,904"
13. 1. Inmovilizado material ,"12,19,428","14,81,990","3,07,467","9,49,339","6,08,733","3,69,353","1,10,867","1,28,256",42,"1,31,169","44,477","45,797",0,0,"1,752",0,131,"60,295","27,953","21,337","1,055","14,433","8,666","1,618","8,751","23,433",0,"11,026","35,890","2,521","3,128","3,276","7,167",163,"10,213",402,"6,985",0,"5,720","7,064",27,"1,578","43,664",863,"20,062","1,867",79,257,295,"1,536","3,179","1,268","1,772","2,736",0,438,0,0,0,452,"2,025","57,41,995"
13. 1. 1.  De uso propio ,"7,44,262","14,81,990","3,07,467","9,49,339","6,08,733","3,57,885","1,10,867","1,28,256",42,"1,03,636","44,477","45,797",0,0,"1,752",0,131,"60,295","27,953","21,135","1,055","14,433","8,666","1,618","8,751","23,433",0,"11,026","35,890","2,521","3,128","3,276","7,167",163,"10,213",402,"6,985",0,"5,720","7,064",27,"1,578","43,664",863,"20,062","1,867",79,257,295,"1,536","3,179","1,268","1,772","2,736",0,438,0,0,0,452,"2,025","52,27,626"
13. 1. 2.  Cedido en arrendamiento operativo ,"4,75,166",0,0,0,0,"11,468",0,0,0,"27,533",0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,14,369"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"2,206",865,"7,834","43,182","5,337",0,"16,272",122,0,0,"8,047","5,565",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,953",0,"1,571",0,4,173,0,0,0,"7,697",0,0,0,0,0,0,0,0,0,"14,781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,300","1,17,909"
Pro-memoria: Adquirido en arrendamiento financiero ,"4,78,045",0,0,"13,241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,91,286"
14. ACTIVO INTANGIBLE ,"46,617","4,50,668","87,376","57,953","6,32,512",0,"26,723","50,907","1,833","3,632",0,0,0,0,"1,476",0,92,"12,774","3,658","13,683",24,0,"9,724",93,735,194,"1,736",0,"85,290",0,171,587,"54,625","2,169",78,142,"1,249",0,"2,710",714,0,267,0,"10,842",0,92,0,821,"33,728",24,"3,655",0,346,0,0,0,0,0,305,0,"1,068","16,01,293"
14. 1. Fondo de comercio ,0,0,0,0,"5,75,676",0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,0,0,0,0,0,0,"60,384",0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,"26,864",0,0,0,0,0,0,0,0,0,0,0,0,"7,19,544"
14. 2. Otro activo intangible ,"46,617","4,50,668","87,376","57,953","56,836",0,"26,723","50,907","1,833","3,632",0,0,0,0,"1,476",0,92,"10,415","3,658","13,683",24,0,"9,724",93,735,194,"1,736",0,"24,906",0,171,587,"10,381","2,169",78,142,"1,249",0,"2,710",714,0,267,0,825,0,92,0,821,"6,864",24,"3,655",0,346,0,0,0,0,0,305,0,"1,068","8,81,749"
15. ACTIVOS FISCALES ,"23,67,374","29,20,546","9,04,970","8,32,908","11,37,173","1,98,924","2,64,426","3,73,311","2,55,337","58,922","89,263","1,07,287",0,"1,909","8,308","2,594","1,01,451","40,497","6,491","81,674",51,"3,080","68,092","7,660",733,"2,895","1,219","3,998","7,389","5,902","8,087","20,685","3,443","3,207","3,163","2,646",860,26,"1,611","15,633",499,"45,467","23,046","16,309",828,"3,729",38,198,"2,266","6,627","2,236",340,634,364,25,"1,239",64,0,0,"1,860","88,249","1,01,07,763"
15. 1. Corrientes ,"1,45,334","2,11,777","83,612","15,123","1,74,738","32,280","36,857",532,"1,075",783,"46,941","13,405",0,84,"1,453","1,623","9,218","2,094",5,"1,861",51,"1,890",284,"2,666",449,91,780,549,985,431,"1,033",118,367,1,"1,227","1,990",78,15,55,"1,495",243,"1,874","3,211",115,793,274,27,80,41,0,"2,236",340,66,364,13,80,7,0,0,0,42,"8,03,156"
15. 2.  Diferidos ,"22,22,040","27,08,769","8,21,358","8,17,785","9,62,435","1,66,644","2,27,569","3,72,779","2,54,262","58,139","42,322","93,882",0,"1,825","6,855",971,"92,233","38,403","6,486","79,813",0,"1,190","67,808","4,994",284,"2,804",439,"3,449","6,404","5,472","7,054","20,567","3,076","3,206","1,936",656,782,11,"1,556","14,138",256,"43,593","19,835","16,194",35,"3,455",11,118,"2,225","6,627",0,0,568,0,12,"1,159",57,0,0,"1,860","88,207","93,04,608"
16. RESTO DE ACTIVOS ,"23,70,982","8,48,502","3,80,864","1,48,072","1,32,893","25,388","1,37,033","33,424","1,804","41,173","13,591","50,621",26,"2,473","53,166","25,148",92,"27,415","63,236","14,645","4,123","6,267","17,687","6,260","1,346","2,649",16,"5,028","8,268",390,460,"2,400","16,879","1,003",353,"1,635","2,708",5,"8,490",215,45,"10,492",940,"7,124",823,"13,180",1,104,711,135,"55,638",21,"1,188",568,0,"3,147",0,0,4,"5,823","2,517","45,59,191"
TOTAL ACTIVO ,"45,09,24,605","41,06,48,841","13,23,07,205","10,64,72,764","8,90,06,024","6,26,13,908","3,05,40,103","3,02,13,231","2,60,83,200","97,59,329","72,01,124","1,66,89,183","35,94,934","36,05,535","1,41,66,055","65,33,840","1,83,56,855","47,49,765","69,32,535","69,57,453","15,48,231","22,26,367","30,33,120","15,93,405","14,54,350","17,33,817","11,27,504","9,83,242","12,60,526","9,50,222","18,55,074","20,63,307","9,58,385","13,31,940","6,97,371","12,55,386","5,35,241","23,05,807","7,71,643","9,54,669","3,50,862","29,46,693","9,14,010","8,50,595","5,87,938","9,33,139","1,96,740","1,56,132","1,56,600","1,56,824","3,22,392","1,30,312","1,27,182","1,33,308","33,088","56,206","18,011","12,713","9,445","3,80,931","42,16,833","1,47,86,86,050"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"7,46,53,789","4,81,14,492","11,05,857","59,46,247","14,69,512","34,53,283","1,06,083","40,841","37,544","69,995","44,407","2,09,810","1,42,798",0,"3,23,949",0,"1,19,842","3,930","19,573",0,0,"9,495",0,115,645,"1,318",0,242,"8,612",0,0,465,40,0,2,0,145,"2,99,087",359,638,0,0,"26,851","70,785",0,"1,442",0,0,0,15,238,0,0,0,0,0,0,0,0,0,0,"13,62,82,446"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,919"
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
