Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO ESPAÑOL DE CRÉDITO ,BANCO POPULAR ESPAÑOL ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANESTO BANCO DE EMISIONES ,DEUTSCHE BANK S.A.E.,BANCO GUIPUZCOANO,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,DEXIA SABADELL,BANCO BANIF,BANCO GALLEGO,GENERAL ELECTRIC CAPITAL BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO CAIXA GERAL,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO URQUIJO SABADELL BANCA PRIVADA ,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,ALTAE BANCO,UNO-E BANK,BANCO POPULAR HIPOTECARIO ,BANKOA ,BANCO CAMINOS,BANCO DEPOSITARIO BBVA ,BANCO INVERSIS,BANCA PUEYO,"FINANZIA, BANCO DE CRÉDITO ",BANCO DE MADRID ,BANCOPOPULAR-E,EBN BANCO DE NEGOCIOS,UBS BANK,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANCOFAR ,BANCO ETCHEVERRÍA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO DE DEPÓSITOS,BANCO HALIFAX HISPANIA,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO CETELEM,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,DEUTSCHE BANK CREDIT ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,SELF TRADE BANK
3. 1. Depósitos en entidades de crédito  ,"1,89,08,089",0,0,0,0,0,0,0,0,0,0,0,0,"52,376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 2. Crédito a la clientela  ,"14,25,594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,"8,86,113",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,667",0,0,0,0,0,0,0,0,0,0,0,"11,428",0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 4. Instrumentos de capital  ,0,0,0,0,0,"8,301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"1,01,71,135",0,0,0,0,0,0,"8,86,113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"1,85,13,029","2,23,58,694","1,36,35,171","1,28,21,373","72,55,552","64,24,643","9,20,524","17,75,491","6,62,937",0,"74,672",0,"4,29,582","3,08,210","1,47,629","22,81,809","1,596",61,0,"47,96,358","3,04,981","4,11,992",0,"16,17,749","39,457","20,160","49,253","6,432","26,173","2,99,997","96,124","2,011","1,11,518","1,00,703",0,"1,36,736","1,05,442",201,"4,073","6,671","53,949","4,728","40,377",32,"10,101","1,77,961",8,0,244,"2,107",1,0,0,"60,814","14,821","18,130",429,0,442,"1,003",0,0,0,0,0,0,0
4. 1. Valores representativos de deuda ,"1,75,81,905","1,59,60,454","1,32,57,890","1,22,96,229","65,55,186","64,06,042","9,19,151","13,84,632","4,64,529",0,"74,630",0,605,"2,76,311","1,01,519","22,81,809",0,0,0,"47,96,358","1,28,389","3,85,685",0,"16,03,310","39,135","18,117","30,240",0,"26,083","2,99,681","95,810","2,011","1,10,573","88,248",0,"1,36,736","92,130",0,570,"6,671","1,707",0,"37,999",0,"3,059","1,29,038",0,0,0,712,0,0,0,0,0,"14,380",0,0,0,"1,003",0,0,0,0,0,0,0
4. 2. Instrumentos de capital  ,"9,31,124","63,98,240","3,77,281","5,25,144","7,00,366","18,601","1,373","3,90,859","1,98,408",0,42,0,"4,28,977","31,899","46,110",0,"1,596",61,0,0,"1,76,592","26,307",0,"14,439",322,"2,043","19,013","6,432",90,316,314,0,945,"12,455",0,0,"13,312",201,"3,503",0,"52,242","4,728","2,378",32,"7,042","48,923",8,0,244,"1,395",1,0,0,"60,814","14,821","3,750",429,0,442,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"24,55,042","67,33,647","83,57,757","74,76,182","38,23,551","48,90,646","9,20,524","8,97,812","3,35,732",0,312,0,122,"2,46,088","59,728","19,433",0,0,0,"2,79,446","10,258","47,771",0,"7,20,935",10,0,0,0,0,0,"67,775",0,"73,967","34,540",0,0,0,0,0,0,0,0,"6,979",0,0,"30,386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5. INVERSIONES CREDITICIAS  ,"23,15,80,688","26,39,89,647","9,58,70,643","8,77,85,625","6,57,49,786","4,33,55,449","2,79,48,112","2,13,83,104","2,09,17,676","2,06,18,784","1,26,79,829","95,18,082","1,57,63,262","78,14,937","81,82,335","85,91,279","90,88,840","63,94,581","49,62,717","1,06,36,638","73,48,993","33,66,042","26,54,167","35,91,082","63,05,696","19,54,264","15,93,894","34,40,466","15,24,100","7,42,089","12,15,520","21,95,080","15,05,617","6,42,455","5,79,806","5,44,225","6,78,474","69,20,298","8,10,488","10,94,900","5,41,391","10,23,746","5,30,236","14,53,709","4,85,940","3,27,410","39,79,570","3,51,244","18,81,549","4,51,048","3,61,687","4,30,409","32,50,213","1,04,588","1,63,923","1,00,255","1,05,288","1,73,902","95,331","94,012","34,071","11,07,154","21,145","17,453","12,700","9,116","88,822"
