Var,0049,0182,0081,0075,0030,0128,2107,0065,0093,0129,0224,0061,0019,0038,0073,0198,0086,0036,0046,0130,0122,0216,0231,0057,0138,0229,0234,0078,0223,0099,0236,0232,0031,0227,0233,0125,0094,0186,0211,0059,0226,0083,0225,0058,0220,0136,0003,0011,0133,1490,0188,0184,0113,0200,0235,0219,0132,0238,0121,0091,
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO DE SABADELL,BANCO POPULAR ESPAÑOL ,BANCO ESPAÑOL DE CRÉDITO ,BANKINTER ,UNNIM BANC,BARCLAYS BANK ,BANCO DE VALENCIA,BBVA BANCO DE FINANCIACIÓN,SANTANDER CONSUMER FINANCE,BANCA MARCH,DEUTSCHE BANK S.A.E.,BANESTO BANCO DE EMISIONES ,OPEN BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO BANIF,SANTANDER INVESTMENT,BANCO GALLEGO,BANCO CAIXA GERAL,CITIBANK ESPAÑA ,TARGOBANK,DEXIA SABADELL,BANCO DEPOSITARIO BBVA ,BANKOA ,BANCOPOPULAR-E,BANCO CAMINOS,BANCA PUEYO,GENERAL ELECTRIC CAPITAL BANK,BANKIA BANCA PRIVADA,LLOYDS BANK INTERNATIONAL,BANCO INVERSIS,BANCO ETCHEVERRÍA ,UNO-E BANK,POPULAR BANCA PRIVADA,BANCOFAR ,RBC INVESTOR SERVICES ESPAÑA,BANCO MEDIOLANUM,EBN BANCO DE NEGOCIOS,BANCO DE MADRID ,UBS BANK,RENTA 4 BANCO,BANCO CETELEM,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO DE DEPÓSITOS,ALLFUNDS BANK,NUEVO MICRO BANK,SELF TRADE BANK,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,BANCO INDUSTRIAL DE BILBAO ,PRIVAT BANK DEGROOF,BANCO PICHINCHA ESPAÑA,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNAL.,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO POPULAR PASTOR,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,TOTAL BANCOS
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,933",0,0,0,0,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,852"
3. 4. Instrumentos de capital  ,0,0,0,0,0,"44,913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,050"
Pro-memoria: Prestados o en garantía  ,"2,06,02,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,06,02,164"
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"4,10,58,982","3,26,77,097","1,83,97,544","1,49,91,857","1,25,83,069","99,65,973","9,38,492","12,05,378","7,22,565",61,0,"8,10,258","5,750",0,0,"17,65,218","9,74,204",705,"1,08,535","1,23,532","13,324","18,287","49,02,915",0,"98,254","3,52,324","4,99,199","2,91,384",0,"2,11,061","2,939","7,85,573","96,851",319,"3,30,389",32,26,"8,81,446","46,394","40,075",174,"1,84,658",0,226,"2,76,120",0,0,"4,833",0,"27,987",63,"5,605",140,0,"11,710",0,0,0,0,"1,291","14,54,12,819"
4. 1. Valores representativos de deuda ,"4,01,51,368","2,96,29,666","1,74,78,024","1,48,40,939","1,20,39,833","98,72,633","8,80,757","11,93,292","7,01,735",0,0,"6,88,227",311,0,0,"17,49,652","8,15,735",0,"86,368","1,23,216",0,"18,229","49,02,915",0,"97,351","3,52,324","4,89,662","2,82,749",0,"1,92,506","2,510","7,83,708","91,564",0,"3,20,983",0,0,"8,33,048",725,"33,205",0,"1,65,071",0,6,"2,76,119",0,0,"4,726",0,"27,987",0,"5,605",0,0,"11,710",0,0,0,0,0,"13,91,44,459"
4. 2. Instrumentos de capital  ,"9,07,614","30,47,431","9,19,520","1,50,918","5,43,236","93,340","57,735","12,086","20,830",61,0,"1,22,031","5,439",0,0,"15,566","1,58,469",705,"22,167",316,"13,324",58,0,0,903,0,"9,537","8,635",0,"18,555",429,"1,865","5,287",319,"9,406",32,26,"48,398","45,669","6,870",174,"19,587",0,220,1,0,0,107,0,0,63,0,140,0,0,0,0,0,0,"1,291","62,68,360"
Pro-memoria: Prestados o en garantía  ,"42,77,107","1,15,61,432","24,11,979","71,99,041","75,96,832","55,01,366","7,49,089","2,25,125","1,80,444",0,0,"91,546",1,0,0,"12,84,324","2,07,348",0,0,"1,19,828",0,"13,640","16,96,997",0,0,0,"3,14,570","33,306",0,0,"1,471",0,0,0,0,0,0,"4,87,576",0,0,0,"1,60,660",0,0,"37,533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,41,51,215"
5. INVERSIONES CREDITICIAS  ,"20,82,34,163","23,67,68,163","11,23,47,382","11,13,48,659","7,32,38,536","4,34,72,450","2,26,34,468","2,28,95,628","1,28,08,770","85,16,554","1,99,33,246","81,26,263","1,44,67,744","85,26,283","51,70,870","1,86,78,380","43,92,816","55,50,985","21,49,883","52,23,666","26,43,702","21,63,253","1,31,32,772","12,10,193","15,32,133","9,16,866","6,55,708","7,14,300","7,58,949","7,55,116","51,77,537","1,83,043","5,11,328","12,78,810","3,76,619","16,61,860","8,46,648","2,46,579","2,51,793","2,75,205","14,66,342","3,25,405","27,80,440","4,74,076","61,935","4,90,430","2,11,418","3,46,533","4,28,324","85,089","38,603","96,112","93,033","1,08,390","1,13,791","2,16,299","19,136","18,020","18,048","11,611","98,71,80,358"
5. 1. Depósitos en entidades de crédito ,"4,75,95,963","2,03,35,208","44,45,595","58,59,993","1,00,01,110","9,24,883","46,57,807","6,85,274","4,21,445","85,16,537","1,23,23,028","6,48,588","6,38,506","85,26,283","50,80,275","1,72,53,570","6,56,143","43,10,043","1,42,890","6,06,782","10,00,891","48,631","14,34,382","12,03,881","89,348","75,919","47,133","57,354","2,798","5,91,141","35,36,659","56,752","7,757","2,64,394","2,98,890","17,164","5,41,484","79,792","96,944","60,814","4,04,049","2,56,924","34,510","87,794","61,595","3,34,108","1,02,805","3,40,901",70,"65,179","25,204","95,978","93,033","19,506","36,517","1,05,719","19,136","18,020","18,030","2,792","16,52,63,921"
5. 2. Crédito a la clientela  ,"14,28,33,819","21,48,77,398","10,74,96,800","10,45,05,918","6,31,66,269","4,24,55,516","1,74,57,028","2,22,10,354","1,10,94,694",17,"72,03,417","74,77,675","1,38,29,238",0,"23,717","14,13,240","37,36,673","12,40,943","20,06,993","42,13,320","13,64,560","21,14,622","1,16,98,390","6,312","14,42,786","8,40,947","6,08,575","6,56,946","7,56,151","1,63,975","16,40,878","1,26,291","5,03,571","10,14,416","77,729","16,44,696","3,05,164","1,66,787","1,54,849","2,14,391","10,62,293","68,481","27,45,930","3,86,282",340,"1,56,322","1,08,613","5,632","4,28,254","19,910","13,399",134,0,"88,847","77,274","1,10,580",0,0,18,"1,000","79,80,18,374"
5. 3. Valores representativos de deuda  ,"1,78,04,380","15,55,557","4,04,987","9,82,748","71,157","92,051","5,19,633",0,"12,92,631",0,"4,06,801",0,0,0,"66,878","11,570",0,0,0,"4,03,564","2,78,251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,"7,819","2,38,98,064"
Pro-memoria: Prestados o en garantía  ,"65,88,509","6,01,34,277","6,60,372","3,16,28,580","9,912",0,"2,68,153","3,03,808","92,73,762",0,"13,50,000","2,40,812","7,653",0,0,0,0,"10,11,258",0,"4,50,942","10,26,597",0,0,0,"65,000",0,"22,580",0,0,"1,950",0,"7,030",0,0,0,0,"1,83,589",0,"25,590","39,715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,33,00,089"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"97,34,039","65,03,771","1,22,53,997",0,"27,50,897",0,0,"64,62,922",0,0,0,0,0,0,"4,12,844",0,0,"13,24,689","9,29,029",0,0,0,0,"79,658",0,"18,364","26,307",0,0,0,0,"92,189",0,"3,43,323",0,0,0,"7,04,410","6,31,171",0,0,0,0,0,0,0,0,0,"18,867","1,81,890","8,742",0,0,0,0,0,0,0,0,"4,24,77,109"
Pro-memoria: Prestados o en garantía  ,0,"43,60,403","17,27,931","84,08,753",0,0,0,0,"44,42,440",0,0,0,0,0,0,"3,22,479",0,0,218,"9,29,029",0,0,0,0,"58,136",0,"13,596","26,307",0,0,0,0,0,0,0,0,0,0,"6,83,698",0,0,0,0,0,0,0,0,0,0,93,"69,663",0,0,0,0,0,0,0,0,0,"2,10,42,746"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,"1,89,259","67,958","1,98,659","2,13,895",797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,70,987"
8. DERIVADOS DE COBERTURA ,"41,88,341","30,26,769","47,72,703","7,81,544","4,07,595","1,28,032","6,28,739","69,320","11,250",0,"74,565","2,26,165","2,10,501",0,0,0,131,0,"10,075","7,812",0,330,"2,56,066",0,0,"15,241",0,0,0,0,"1,175",0,0,0,"1,21,278",0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,49,37,731"
9. ACTIVOS NO CORRIENTES EN VENTA ,"5,25,930","20,06,198","23,35,601","23,95,750","6,12,698","33,731","3,70,119","1,05,366","1,12,375",0,"9,886","35,775","72,072",0,0,0,"9,908",0,0,"14,034",0,"3,092",0,0,"5,744",849,0,355,"1,09,515",0,"26,073",0,"1,657",281,0,306,0,670,"1,183",0,0,0,0,"1,637",0,0,0,0,0,0,0,0,0,0,"1,375",0,0,0,0,0,"87,92,180"
10. PARTICIPACIONES ,"7,34,57,908","2,85,64,290","19,58,949","23,25,964","5,76,976","5,73,159","2,00,219","77,893","95,601",7,"43,09,892","5,93,594","19,527",0,33,"21,008","82,778","1,15,274","30,102",0,"25,946",450,0,0,"4,921",0,"36,525","13,195",0,"4,820","3,970","73,074",640,"8,771","4,006",0,902,"4,350","17,307","23,799","7,375","25,642",661,"17,975",0,"4,043",0,"5,110",0,0,"3,612","2,500","7,704","4,523",896,814,0,0,0,14,"11,33,06,719"
10. 1. Entidades asociadas ,"12,49,507","45,05,727","3,81,922","2,81,845","2,78,729","8,422","8,987",0,"51,966",7,0,"21,414",0,0,33,"9,559","14,597",0,"13,713",0,0,0,0,0,0,0,657,0,0,0,0,0,634,95,0,0,0,0,"7,546",0,0,"1,361",0,0,0,0,0,0,0,0,0,"2,500","1,418",0,0,0,0,0,0,0,"68,40,639"
10. 2. Entidades multigrupo ,"4,92,716","40,25,687","42,313","1,38,172",0,162,"2,146",0,0,0,"42,732",0,"1,434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,"47,54,314"
10. 3. Entidades del grupo ,"7,17,15,685","2,00,32,876","15,34,714","19,05,947","2,98,247","5,64,575","1,89,086","77,893","43,635",0,"42,67,160","5,72,180","18,093",0,0,"11,449","68,181","1,15,274","16,389",0,"25,946",450,0,0,"4,921",0,"35,868","13,195",0,"4,820","3,970","73,074",6,"8,676","4,006",0,902,"4,350","1,010","23,799","7,375","24,281",661,"17,975",0,"4,043",0,"5,110",0,0,"3,612",0,"6,286","4,322",896,814,0,0,0,14,"10,17,11,766"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"6,48,341","20,21,994","1,60,320","55,938","13,18,722","2,756","14,111","30,744",0,0,0,"2,085",0,0,0,0,"1,269",168,0,"30,302",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,13,281"
13. ACTIVO MATERIAL ,"10,00,872","14,23,537","17,10,378","4,35,901","9,48,417","3,61,984","4,59,142","95,976","1,23,086",0,40,"1,27,012","55,042",0,0,"1,722","21,103",8,"54,837","16,537","6,827","14,520",326,0,"25,689",324,"1,992","11,543",569,"7,411","2,712","6,832","18,099",85,"1,259","3,021","8,265","6,493","42,959","6,343","1,342","27,135","1,161",571,"1,494","34,312",23,"2,567",441,141,"3,215",153,73,"1,498",993,"2,555",0,0,0,0,"70,78,537"
13. 1. Inmovilizado material ,"9,31,681","14,23,117","10,99,214","4,02,807","8,84,572","3,61,984","4,16,392","95,875","1,20,768",0,40,"1,27,012","48,612",0,0,"1,722","21,103",8,"54,837","16,537","6,827","14,520",326,0,"22,554",324,"1,989","10,068",569,"2,055","2,712","6,832","9,797",85,"1,259","2,848","8,265","6,493","42,959","6,343","1,342","27,135","1,161",571,"1,494","19,908",23,"2,567",441,141,"3,215",153,73,"1,498",993,"2,555",0,0,0,0,"62,16,376"
