Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO ESPAÑOL DE CRÉDITO ,BANCO POPULAR ESPAÑOL ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANESTO BANCO DE EMISIONES ,DEUTSCHE BANK S.A.E.,BANCO GUIPUZCOANO,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,DEXIA SABADELL,BANCO BANIF,BANCO GALLEGO,GENERAL ELECTRIC CAPITAL BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO CAIXA GERAL,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO URQUIJO SABADELL BANCA PRIVADA ,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,ALTAE BANCO,UNO-E BANK,BANCO POPULAR HIPOTECARIO ,BANKOA ,BANCO CAMINOS,BANCO DEPOSITARIO BBVA ,BANCO INVERSIS,BANCA PUEYO,"FINANZIA, BANCO DE CRÉDITO ",BANCO DE MADRID ,BANCOPOPULAR-E,EBN BANCO DE NEGOCIOS,UBS BANK,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANCOFAR ,BANCO ETCHEVERRÍA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO DE DEPÓSITOS,BANCO HALIFAX HISPANIA,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO CETELEM,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK DEGROOF,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,DEUTSCHE BANK CREDIT ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,SELF TRADE BANK
3. 1. Depósitos en entidades de crédito  ,"1,73,60,747",0,0,0,0,0,0,0,0,0,0,0,0,"52,955",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 2. Crédito a la clientela  ,"15,01,548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,"8,89,367",0,0,0,0,0,0,0,,0,0,0,0,0,"9,672",0,0,0,0,0,0,0,0,0,0,0,"14,862",0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 4. Instrumentos de capital  ,0,0,0,0,0,"5,945",0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"5,758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"41,73,134",0,0,0,0,0,0,"8,89,367",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"2,57,15,162","3,15,86,714","1,21,31,276","1,27,05,110","80,82,347","58,42,901","22,40,473","17,75,735","6,05,777",0,"66,876",0,"3,508","8,42,083","1,41,187",,"1,926",61,0,"46,54,301","2,68,282","2,25,884",0,"15,96,092","1,48,310","65,772","22,851","6,458","34,878","6,92,389","78,520","2,032","1,15,477","1,41,914",0,"2,00,363","1,36,783",201,"4,417","6,739","55,387","2,943","45,471",32,"12,161","1,92,005",8,0,510,"1,713","79,580",0,0,"67,406","15,062","29,019",0,0,379,"1,035",0,0,0,0,0,0,5
4. 1. Valores representativos de deuda ,"2,42,72,591","2,53,64,651","1,17,87,580","1,22,66,263","72,96,217","58,18,266","22,39,010","16,89,474","4,59,306",0,"66,834",0,611,"8,18,791","94,015",,0,0,0,"46,54,301","89,939","1,91,673",0,"15,83,538","1,47,972","63,301","12,082",0,"34,777","6,92,375","78,206","2,032","1,14,532","1,28,497",0,"2,00,363","1,22,492",0,630,"6,739","1,890",0,"42,717",0,"4,649","1,43,317",0,0,0,0,"79,579",0,0,0,0,"15,269",0,0,0,"1,035",0,0,0,0,0,0,0
4. 2. Instrumentos de capital  ,"14,42,571","62,22,063","3,43,696","4,38,847","7,86,130","24,635","1,463","86,261","1,46,471",0,42,0,"2,897","23,292","47,172",,"1,926",61,0,0,"1,78,343","34,211",0,"12,554",338,"2,471","10,769","6,458",101,14,314,0,945,"13,417",0,0,"14,291",201,"3,787",0,"53,497","2,943","2,754",32,"7,512","48,688",8,0,510,"1,713",1,0,0,"67,406","15,062","13,750",0,0,379,0,0,0,0,0,0,0,5
Pro-memoria: Prestados o en garantía  ,"43,22,194","2,17,93,454","68,85,602","85,37,614","32,26,710","36,29,415","22,40,473","10,21,307","1,95,879",0,313,0,0,"7,80,168","57,436",,0,0,0,"2,71,925","13,075","47,771",0,"2,28,386","8,709",0,0,0,0,0,"58,355",0,"75,008","63,879",0,0,0,0,0,0,0,0,"4,786",0,0,"30,332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5. INVERSIONES CREDITICIAS  ,"23,11,00,942","26,43,84,050","9,46,21,181","9,01,52,854","6,54,36,735","4,43,91,891","2,95,31,884","2,22,21,350","2,09,27,538","1,93,95,796","1,33,70,074","87,89,834","1,59,14,990","76,57,201","81,37,439",,"86,45,633","45,15,571","42,95,195","1,09,40,041","65,18,919","33,94,308","21,17,352","44,52,401","63,39,641","22,14,243","18,43,309","33,92,881","12,98,141","2,98,892","12,92,744","21,64,269","15,01,654","6,45,580","16,20,533","5,28,177","6,96,949","69,22,734","8,04,193","10,81,759","4,76,969","8,80,940","5,47,301","14,96,753","4,85,217","2,36,650","38,10,984","3,49,647","18,54,771","4,60,517","21,284","5,26,042","31,20,084","68,716","1,16,555","86,815","1,41,881","2,00,020","1,06,672","94,022","33,171","10,74,000","21,155","17,479","12,712","9,106","95,329"
