Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,,
13. ACTIVO MATERIAL ,"7,28,814","14,67,858","10,78,605","4,02,448","7,45,951","3,86,514","1,71,512","1,63,528","2,21,326",56,0,"51,528","71,243","1,40,731",91,0,14,123,"37,515","54,665","1,984","1,977","25,242","9,481","32,967","9,137","2,646","5,099",423,72,"28,722","2,197",1,"8,889","14,653","4,353","5,824",591,"44,383","3,738","9,187","3,556","11,348","7,688",27,35,"3,044",878,"1,716","30,182","2,624",88,"1,287",405,"4,513",73,"2,039","2,558",0,,0,0,0,0,707,"60,06,856",
13. 1. Inmovilizado material ,"7,26,371","14,65,392","10,49,252","3,93,401","7,45,131","3,86,514","1,71,365","1,48,653","2,09,939",56,0,"45,822","66,589","1,40,731",91,0,14,123,"37,515","54,665","1,984","1,977","25,242","9,481","32,967","9,137","2,646","3,766",423,72,"25,652","2,193",1,"8,889","12,462","4,353","5,824",591,"44,383","3,738","9,187","3,458","10,289","7,688",27,35,"3,044",878,"1,716","9,387","2,624",88,"1,287",405,"4,513",73,"2,039","2,558",0,,0,0,0,0,707,"58,97,408",
13. 1. 1.  De uso propio ,"7,26,371","14,65,392","10,49,252","3,93,401","7,45,131","3,73,317","1,71,365","1,48,653","2,09,939",56,0,"45,822","66,589","1,11,343",91,0,14,123,"37,515","54,665","1,984","1,977","25,242","9,481","32,967","9,137","2,646","3,766",423,72,"25,652","2,193",1,"8,889","12,462","4,353","5,824",591,"44,383","3,738","9,187","3,458","10,289","7,688",27,35,"3,044",878,"1,716","9,387","2,624",88,"1,287",405,"4,513",73,"2,039","2,558",0,,0,0,0,0,707,"58,54,823",
13. 1. 2.  Cedido en arrendamiento operativo ,0,0,0,0,0,"13,197",0,0,0,0,0,0,0,"29,388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"42,585",
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
13. 2. Inversiones inmobiliarias ,"2,443","2,466","29,353","9,047",820,0,147,"14,875","11,387",0,0,"5,706","4,654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,333",0,0,"3,070",4,0,0,"2,191",0,0,0,0,0,0,98,"1,059",0,0,0,0,0,0,"20,795",0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1,09,448",
Pro-memoria: Adquirido en arrendamiento financiero ,"4,52,637",0,"23,030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"5,00,909",
14. ACTIVO INTANGIBLE ,"2,440","2,33,341","64,688","45,440","4,63,388",0,"23,268","17,652",893,"8,522",0,0,0,"3,095",0,0,0,179,"4,723","15,230",231,"1,971","15,448",726,"92,163","15,860",0,"2,701",675,0,136,0,"1,762","53,271",0,"2,829","5,506",7,0,383,"1,306",379,0,506,110,2,645,"11,127",91,0,298,0,0,"1,003","3,354",1,553,0,0,,0,0,0,0,"35,370","11,31,273",
14. 1. Fondo de comercio ,0,0,0,0,"4,13,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,"60,384",0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"32,925","5,63,454",
14. 2. Otro activo intangible ,"2,440","2,33,341","64,688","45,440","49,863",0,"23,268","17,652",893,"8,522",0,0,0,"3,095",0,0,0,179,"4,723","12,871",231,"1,971","15,448",726,"31,779","15,860",0,"2,701",675,0,136,0,"1,762","9,027",0,"2,829","5,506",7,0,383,"1,306",379,0,506,110,2,645,"1,110",91,0,298,0,0,"1,003","3,354",1,553,0,0,,0,0,0,0,"2,445","5,67,819",
