Var,0049,0182,0075,0030,0081,0128,0072,0065,0093,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0099,0229,0142,0129,0059,0009,0186,0063,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0133,0200,0219,0132,0235,0121,0091,0083,
5. 1. Depósitos en entidades de crédito ,"4,82,24,530","3,07,42,395","92,78,954","1,46,41,142","55,87,300","11,05,993","14,35,401","13,07,418","3,38,898","1,55,26,482","2,09,912","3,28,128","8,40,179","52,79,403","33,52,610","74,12,641","50,22,100","7,87,849","28,652","4,92,124","12,89,549","11,980","12,489","12,17,308","4,96,346","11,02,199","28,195","9,41,565","64,941","4,22,842","59,253","38,018","41,575","2,34,887","2,61,364","8,094","12,753","2,404","14,618","6,79,572","1,30,111","24,41,777","33,097","33,13,838","2,51,960","89,792","20,264","82,080","4,48,740","3,02,651","66,466","1,12,921","67,122","33,065","1,94,459","45,888",171,"47,711","46,969","32,990","11,188","17,996","9,166","9,111","16,66,91,596"
5. 2. Crédito a la clientela  ,"17,00,15,767","22,74,78,651","9,31,46,562","7,65,80,899","6,32,47,813","4,26,31,205","2,25,59,101","2,64,04,952","1,89,23,831","44,81,430","78,19,441","39,67,954","1,48,42,118",0,"23,471","5,12,626","16,43,881","1,21,48,404","35,12,177","49,29,178","53,06,881","13,25,043","20,37,508","16,05,092","86,526","4,58,786","14,94,629","5,473","6,64,902","8,36,547","5,90,793","17,20,864","20,23,201","1,73,697","10,55,810","4,97,916","68,680","9,08,392","3,79,089",0,"6,23,768","50,25,350","1,28,761",119,"1,01,630","28,54,647","2,63,719","6,32,644","83,418","6,51,889",0,600,"20,850",805,"1,509","8,378","3,42,295","69,081","70,086",0,"2,287",0,"3,001",0,"82,69,94,127"
5. 3. Valores representativos de deuda  ,"94,12,841","13,39,496",0,"3,75,469",0,0,"9,65,649",0,"23,13,978","20,82,404",0,0,0,0,"8,19,385",0,0,0,0,0,"4,01,946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"1,509",0,0,0,0,0,"1,77,12,713"
Pro-memoria: Prestados o en garantía  ,"3,67,987","4,45,63,002","3,46,48,608","1,13,917","14,35,879",0,"86,28,462","15,65,386","1,25,18,501","13,50,000","76,953",0,"4,04,373",0,0,0,"12,64,089",0,0,"47,034","4,91,946",0,0,0,0,"8,77,339","4,51,739",0,0,"32,345","31,229",0,0,"6,746",0,0,"5,712",0,0,0,0,"19,95,540",0,0,0,0,0,0,0,0,0,0,0,0,0,"34,115",0,0,0,0,0,0,0,0,"11,09,10,902"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"92,30,193","66,04,294","34,24,114",0,"32,36,274","21,41,824",0,0,0,0,0,0,0,0,0,0,0,"6,03,438",0,"6,93,007",0,0,0,"3,58,234",0,"74,389",0,"20,160",0,"1,05,278",0,0,0,0,"13,291",0,0,"56,451",0,0,0,0,0,0,0,"2,82,576",0,0,0,0,"12,033","20,686",0,0,"50,384",0,0,0,0,0,0,0,0,"2,69,26,626"
Pro-memoria: Prestados o en garantía  ,0,"8,39,093","21,92,115","32,46,745",0,"15,90,440","1,82,778",0,0,0,0,0,0,0,0,0,0,0,"1,29,796",0,"6,93,005",0,0,0,0,0,"42,869",0,0,0,"94,466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,56,419",0,0,0,0,0,282,0,0,"43,248",0,0,0,0,0,0,0,0,"93,11,256"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,"-39,832",0,"48,558",0,"-14,319",909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-4,684"
8. DERIVADOS DE COBERTURA ,"31,45,244","18,17,550","5,80,601","8,90,545","2,87,857","1,00,895","1,54,098","31,318","3,620","41,091","63,209","6,277","1,13,282",0,0,0,0,"1,97,060","12,264",0,"4,919",0,229,0,"2,23,710",0,0,0,0,61,0,0,"2,288",0,0,0,0,"12,041",0,0,0,"3,441",0,"56,785",0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,"77,48,730"
9. ACTIVOS NO CORRIENTES EN VENTA ,"10,66,867","10,34,172","12,11,273","11,00,693","1,79,263","27,709","2,01,542","42,609","1,26,443","60,689","34,749","35,93,694","24,812",0,0,0,0,0,"1,913","20,427","19,018","34,459",0,0,0,0,"6,749",0,"3,520",0,0,0,"30,618",0,305,888,0,134,"1,806",0,0,797,0,0,0,0,"1,475",0,58,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,"88,26,703"
10. PARTICIPACIONES ,"6,14,79,015","2,87,18,808","17,85,370","6,94,616","14,80,221","5,46,967","1,80,400","26,792","3,57,528","42,54,843","3,41,839","2,27,545","17,724",0,33,"20,883","1,15,274",0,"31,152","5,87,300",6,"3,46,231",63,"82,971","7,333","1,236","4,921",0,"2,119",0,"27,995",0,698,"1,07,400","9,234",640,1,0,"8,802",7,"2,301","1,08,614","4,350","3,04,982",0,661,"18,880","23,290","4,043","9,704","1,45,061","10,000",0,0,"10,110","1,112",0,"4,901",0,0,50,10,12,0,"10,21,14,048"
