Var,0049,0182,0075,0030,0081,0128,0072,0065,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0229,0142,0129,0059,0186,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0200,0219,0132,0235,0121,0091,0083,0133,0099,
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO POPULAR ESPAÑOL ,BANCO ESPAÑOL DE CRÉDITO ,BANCO SABADELL,BANKINTER ,BANCO PASTOR ,BARCLAYS BANK ,SANTANDER CONSUMER FINANCE,BANCA MARCH,BANCO GUIPUZCOANO,DEUTSCHE BANK S.A.E.,BANESTO BANCO DE EMISIONES ,OPEN BANK,BANCO COOPERATIVO ESPAÑOL ,SANTANDER INVESTMENT,DEXIA SABADELL,BANCO GALLEGO,BANCO BANIF,BANCO CAIXA GERAL,GENERAL ELECTRIC CAPITAL BANK,TARGOBANK,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANKOA ,BANCO DEPOSITARIO BBVA ,BANCA PUEYO,BANCO URQUIJO SABADELL BANCA PRIVADA ,BANCO CAMINOS,BANCOFAR ,LLOYDS BANK INTERNATIONAL,BANCO INVERSIS,UNO-E BANK,BANCO ETCHEVERRÍA ,BANCOPOPULAR-E,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BBVA BANCO DE FINANCIACIÓN,BANCO DE MADRID ,"BANCO DE FINANZAS E INVERSIONES, (BANCO MEDIOLANUM)",BANCO DE DEPÓSITOS,BANCO CETELEM,EBN BANCO DE NEGOCIOS,BNP PARIBAS ESPAÑA ,ARESBANK ,UBS BANK,BANCO INDUSTRIAL DE BILBAO ,BANCO EUROPEO DE FINANZAS,SELF TRADE BANK,BANCO FINANTIA SOFINLOC ,ALLFUNDS BANK,BANCO ALCALÁ ,PRIVAT BANK DEGROOF,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNAL.,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO PICHINCHA ESPAÑA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,RENTA 4 BANCO,NUEVO MICRO BANK,BANKIA BANCA PRIVADA,TOTAL BANCOS
1. CAJA Y DEPÓSITOS EN BANCOS CENTRALES,"90,50,703","28,84,199","8,53,846","10,16,007","7,27,214","4,88,987","2,53,322","7,23,989","37,910","1,30,165","51,846","89,813",0,"68,187","47,487","39,528","18,433","27,502","41,025","25,116","2,041","40,304","90,533","11,430","1,778","43,818",0,"34,054","16,157","1,714","11,494","60,789","18,874","10,985","11,582","6,922","15,801","27,146","6,620","14,228","5,162",4,"2,702","4,082","22,563","15,666",0,618,"1,780","2,334",924,37,"1,367",259,0,"1,328",0,0,0,0,"9,610","1,70,69,985"
2. CARTERA DE NEGOCIACIÓN  ,"8,49,86,947","5,63,68,209","11,89,605","75,52,925","16,54,556","29,06,000","1,83,327","57,134","42,443","89,948","44,747","1,88,453","1,28,432",0,"11,07,916",0,"1,20,061","3,423","16,270",0,0,"9,182",0,"2,589",518,"1,312",0,133,"10,529","5,196",0,"1,244","59,754",0,3,0,497,"2,63,491","29,073",615,0,0,"22,097","69,196",0,"2,571",0,0,0,849,559,0,146,204,0,0,0,2,0,0,0,"15,71,20,156"
2. 1. Depósitos en entidades de crédito  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"17,314"
2. 2. Crédito a la clientela ,"86,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"86,093"
2. 3. Valores representativos de deuda  ,"2,12,88,531","1,03,39,990","9,518","3,52,369","1,47,709","20,48,469","39,141",503,0,0,14,"6,305",0,0,"7,90,686",0,0,0,0,0,0,0,0,0,2,0,0,0,0,"3,104",0,0,"57,792",0,0,0,242,0,"11,369",0,0,0,"1,019",0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,"3,50,96,909"
2. 4.  Instrumentos de capital  ,"18,98,950","19,72,002","71,621","13,70,982",0,"2,41,529","2,307",0,0,0,0,0,0,0,"6,064",0,0,0,0,0,0,0,0,"2,589",0,0,0,0,0,"1,817",0,0,"1,962",0,0,0,173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,"55,70,201"
2. 5. Derivados de negociación ,"6,17,13,373","4,40,56,217","11,08,466","58,29,574","15,06,847","6,16,002","1,41,879","56,631","42,443","89,948","44,733","1,82,148","1,28,432",0,"3,11,166",0,"1,20,061","3,423","16,270",0,0,"9,182",0,0,516,"1,312",0,133,"10,529",275,0,"1,244",0,0,3,0,82,"2,63,491",392,615,0,0,"21,077","69,196",0,"2,571",0,0,0,849,559,0,0,0,0,0,0,0,0,0,0,"11,63,49,639"
Pro-memoria: Prestados o en garantía  ,"1,10,57,248","73,57,913",0,"2,41,983",0,"20,48,470",0,0,0,0,0,0,0,0,"2,14,142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,117",0,0,"2,016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,09,23,889"
3. OTROS ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN PÉRDIDAS Y GANANCIAS,"1,75,94,102",0,0,0,0,"22,841","1,87,350",0,0,0,0,0,0,0,0,0,0,"1,542",0,0,0,0,0,"4,860",0,0,0,0,0,"16,966",0,0,"1,243",0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,78,29,826"
