Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO ESPAÑOL DE CRÉDITO ,BANCO POPULAR ESPAÑOL ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANESTO BANCO DE EMISIONES ,DEUTSCHE BANK S.A.E.,BANCO GUIPUZCOANO,BANCA MARCH,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,DEXIA SABADELL,BANCO BANIF,BANCO GALLEGO,GENERAL ELECTRIC CAPITAL BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO CAIXA GERAL,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO URQUIJO SABADELL BANCA PRIVADA ,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,ALTAE BANCO,UNO-E BANK,BANCO POPULAR HIPOTECARIO ,BANKOA ,BANCO CAMINOS,BANCO DEPOSITARIO BBVA ,BANCO INVERSIS,BANCA PUEYO,"FINANZIA, BANCO DE CRÉDITO ",BANCO DE MADRID ,BANCOPOPULAR-E,EBN BANCO DE NEGOCIOS,UBS BANK,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANCOFAR ,BANCO ETCHEVERRÍA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO DE DEPÓSITOS,BANCO HALIFAX HISPANIA,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO CETELEM,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK DEGROOF,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,DEUTSCHE BANK CREDIT ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,SELF TRADE BANK,TOTAL BANCOS
5. 3. Valores representativos de deuda  ,"51,31,081","5,628","6,83,382",0,0,0,0,"2,72,243","18,19,372","21,46,272",,0,0,0,0,0,0,"3,44,938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,70,000",0,0,0,0,0,0,0,0,0,0,0,"37,981",0,0,36,"6,599",0,0,0,0,0,0,0,"1,06,17,532"
Pro-memoria: Prestados o en garantía  ,"4,02,045","85,45,359","1,67,907","2,71,62,789","13,87,306",0,"9,82,995","51,82,247","1,08,41,114","13,50,000",,0,"12,23,385",0,"50,000","23,18,868",0,0,0,"8,44,067",0,0,0,510,"16,61,574","97,152",0,0,"73,498",0,0,"24,197","41,039",0,"2,918",0,"10,78,911","53,664",0,"62,145",0,"28,682",0,0,"67,525",0,0,0,0,0,0,0,0,"1,13,739",0,0,0,0,0,0,0,0,0,0,0,0,"6,37,63,636"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"49,93,931","20,83,355","15,32,188",0,"13,45,013",0,"7,09,754",0,0,,0,0,"5,69,624",0,0,0,0,0,0,0,0,0,6,0,0,0,"2,95,093",0,0,0,0,"1,00,911",0,0,0,0,0,0,"54,151",0,"55,388",0,"12,504",0,0,0,0,0,0,0,0,0,"9,583","9,546",0,0,0,0,0,0,0,0,0,0,258,"1,17,71,305"
Pro-memoria: Prestados o en garantía  ,0,0,"20,83,355","9,65,183",0,"6,71,511",0,"3,80,177",0,0,,0,0,"1,04,717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,00,061",0,0,0,0,0,0,"14,759",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,383",0,0,0,0,0,0,0,0,0,0,0,258,"43,29,404"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,"75,236",0,0,"19,515",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"94,751"
8. DERIVADOS DE COBERTURA ,"43,83,092","39,19,808","12,65,489","10,56,169","5,85,055","1,73,642",30,"1,42,678","25,000","1,30,149",,0,"1,78,889","54,779","66,127",0,0,0,"2,07,915",0,"24,637",0,40,"3,610",0,"1,404",0,"4,673",0,0,"50,691",0,"6,766",0,0,0,"4,259",181,"12,115",0,0,0,0,0,0,"1,03,495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,24,00,693"
9. ACTIVOS NO CORRIENTES EN VENTA ,"5,32,588","7,34,269","7,29,487","6,06,642","65,848","10,129","12,294","1,19,652","31,675","50,463",,0,"4,490","38,269","32,967",0,0,0,0,"8,454","2,155","3,61,475",0,"2,582",0,0,0,0,0,20,"1,35,999",443,0,0,0,632,"1,231",0,0,0,0,994,0,"1,088",0,0,0,"18,279",0,37,"4,038",0,1,0,0,0,0,"2,514",0,5,"4,077",0,0,0,0,0,"35,12,797"
10. PARTICIPACIONES ,"6,76,19,823","2,14,96,116","6,49,867","21,16,492","10,30,248","5,58,623","40,401","1,57,710","2,71,181","36,34,876",,0,"31,220","2,98,972","2,90,190","1,15,273",7,33,0,"81,598","28,215","3,46,231","20,883",6,"1,077",0,"1,42,325","4,133",1,"7,385",0,"4,921","25,607",0,"1,07,399","1,116","1,10,001","43,316",0,"27,151","9,704","14,270",0,640,"4,350","4,00,709",0,30,"23,290",0,0,661,"1,45,061","1,112",0,"7,001",0,"5,527",0,0,9,0,10,0,0,0,"9,98,74,771"
10. 1. Entidades asociadas ,"55,98,607","4,88,268","12,056","3,211","2,76,458","3,087",0,"1,326","53,266","6,415",,0,0,456,0,0,7,33,0,"15,408","6,054","3,46,231","9,434",0,0,0,0,0,0,95,0,0,0,0,0,0,107,0,0,"6,930",0,"2,025",0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,10,0,0,0,"68,29,751"
10. 2. Entidades multigrupo ,"5,04,961","16,780","79,053","9,304","20,343",890,0,"2,398","86,873","6,912",,0,"2,204","1,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"15,200","41,000",0,"9,455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,"7,97,085"
