Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,,
5. 1. Depósitos en entidades de crédito ,"4,32,05,559","3,07,68,055","1,62,33,147","98,59,869","37,90,542","44,95,356","26,09,128","15,01,595","6,43,827","1,33,91,283","87,62,297","30,32,556","1,78,915","3,57,004","59,49,743","25,83,567","35,93,268","4,80,415","17,10,898","54,481","13,323","48,87,608","12,47,828","15,13,905","8,81,764","18,86,143","11,91,568","1,54,301","2,69,727",0,"27,562","47,109","11,20,740","2,54,837","71,674","19,53,658","85,453","1,17,092","1,34,562","3,83,697","1,10,263","55,196","95,096","87,056","37,51,270","2,95,602","3,472","1,27,336","10,218","5,73,141","30,438","91,437","1,30,315","45,083","1,92,091",139,"25,021","20,744","33,095",340,"20,908","17,815","7,694","9,114","77,599","17,52,54,539",
5. 2. Crédito a la clientela  ,"17,26,20,723","23,06,20,550","7,14,80,642","8,54,18,581","6,20,96,383","3,99,33,981","2,65,76,399","2,06,67,544","1,87,95,217","53,25,053",0,"1,26,10,339","73,63,171","79,76,890","25,07,589",0,"21,148","1,07,62,404","47,68,952","34,09,178","19,57,889","3,39,980","48,01,069","3,18,573","10,41,455","16,95,348","84,175","43,704","10,45,830","20,79,853","14,50,396","6,02,910","14,044","2,06,715","6,31,937","49,72,091","6,68,772","9,33,822","3,83,511","4,83,926","4,35,800","15,32,241","4,24,429","1,40,678",65,"85,871","18,32,506","3,11,730","1,012","29,584","29,83,388",47,"4,686",882,"26,861","2,23,361","60,042","79,169",0,"10,21,848",7,0,"5,001",0,"16,597","81,59,26,549",
5. 3. Valores representativos de deuda  ,"59,60,082","2,802","6,87,117",0,0,0,0,"3,73,546","18,19,372","21,63,108",0,0,0,0,0,0,"3,45,970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,70,000",0,0,0,0,0,0,0,0,0,0,0,"37,962",0,0,36,"5,093",0,0,0,0,0,0,0,"1,15,65,088",
Pro-memoria: Prestados o en garantía  ,"3,23,041","4,27,83,225","2,07,303","2,65,31,881","3,56,004",0,"10,05,065","63,31,154","1,06,95,326","13,50,000",0,"11,86,580",0,"7,360","20,11,554",0,0,0,"6,82,235",0,0,0,"1,072","12,71,205","61,586",0,0,"62,658",0,0,"84,566","39,702",0,"4,988",0,"10,25,260","53,822",0,"94,144",0,"43,850",0,0,"38,110",0,0,0,0,0,0,0,0,"1,14,670",0,0,0,0,0,0,0,0,0,0,0,0,"9,63,66,361",
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"54,28,470","20,79,868","20,11,658",0,"13,52,298",0,"7,13,679",0,0,0,0,"6,83,902",0,0,0,0,0,0,0,0,0,6,0,0,0,"2,96,150",0,0,0,0,"1,01,441",0,0,0,0,0,0,"53,393",0,"55,703",0,"12,515",0,0,0,0,0,0,0,0,0,"9,598","9,553",0,0,0,0,0,0,0,0,0,0,242,"1,28,08,476",
Pro-memoria: Prestados o en garantía  ,0,"7,59,328","20,55,534","15,14,120",0,"6,75,836",0,"3,74,915",0,0,0,0,"2,42,256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,305",0,0,0,0,0,0,"15,354",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,596",0,0,0,0,0,0,0,0,0,0,0,242,"57,43,486",
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,"67,902",0,0,"10,411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"78,313",
8. DERIVADOS DE COBERTURA ,"40,11,885","35,77,969","12,92,773","8,12,510","6,15,950","1,83,180",0,"1,37,186","64,712","86,667",0,"1,74,775","50,247","73,686",0,0,0,"2,23,532",0,"24,660",0,40,"2,921",0,"1,873",0,"1,16,556",0,0,"57,520",0,"6,813",0,0,0,"1,388",181,"13,724",0,0,0,0,0,0,"90,346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,16,21,094",
9. ACTIVOS NO CORRIENTES EN VENTA ,"5,89,293","4,99,008","8,24,402","6,34,813","62,793","10,595","15,223","2,02,124","36,931","57,571",0,"4,584","43,561","33,242",0,0,0,0,"8,454","2,152","8,455",0,"4,091",0,0,0,0,0,14,"1,37,596",460,0,0,0,632,"1,397",0,0,0,0,"1,059",0,"1,126",0,0,0,"19,024",0,23,"3,896",0,1,0,0,0,0,"2,517",0,3,"4,959",0,0,0,0,0,"32,09,999",
10. PARTICIPACIONES ,"6,78,43,174","2,31,14,105","6,25,288","17,40,867","10,30,593","5,48,409","26,791","1,56,863","2,71,181","36,86,919",0,"26,961","2,87,181","3,04,237","1,15,273",7,33,0,"81,598","31,704","3,46,231","20,883",6,"1,089",0,"1,42,325","4,133",1,"7,385",0,"4,921","25,601",0,"1,07,399","1,116","1,10,001","43,316",0,"29,284","9,704","8,667",0,640,"4,350","4,00,589",0,30,"23,290",0,0,661,"1,45,061","1,112","10,000","7,001",0,"4,898",0,0,9,0,10,0,0,0,"10,13,50,897",
