Var,0182,0049,0075,0030,0081,0128,0065,0072,0093,0224,0061,0042,0019,0038,0036,0231,0198,0073,0046,0130,0086,0223,0122,0129,0094,0233,0185,0057,0216,0227,0138,0234,0099,0078,0125,0229,0232,0142,0031,0059,0009,0186,0063,0217,0003,0058,0136,0211,0113,0226,0225,0184,0188,1490,0011,0220,0133,0200,0219,0132,0115,0121,0091,0083,0235,
10. 1. Entidades asociadas ,"35,79,020","1,26,722","22,421","9,980","2,90,537","3,087",0,"1,346","45,963",0,0,457,0,0,0,0,"9,434",33,"11,900",0,"15,376","3,46,231",0,7,0,0,0,0,0,95,0,0,0,0,0,0,0,"2,160",634,0,107,0,0,0,0,0,0,"7,119",267,0,0,"10,000",0,0,0,0,0,0,0,0,,10,0,0,0,"44,82,906"
10. 2. Entidades multigrupo ,"13,600","5,00,999","9,304","84,492","7,443",529,0,"2,398","53,261","6,912",0,"1,503","2,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,975",0,0,0,0,0,0,0,0,"11,683",0,0,0,0,0,0,"9,885",0,0,0,0,0,0,0,0,0,202,0,0,,0,0,0,0,"7,07,390"
10. 3. Entidades del grupo ,"2,08,44,728","5,99,16,803","17,15,604","5,14,832","5,90,322","5,37,913","26,792","1,42,449","1,54,904","43,06,935","3,02,583","2,71,284","15,771",0,"1,15,274",0,"11,449",0,"11,503",6,"76,342",0,"79,137",0,"1,236","4,006",0,0,0,"9,139","4,921","28,615",1,"1,116",0,0,"1,07,400","5,862",6,"2,301","1,09,528","4,350","3,24,682",698,0,"23,290","4,262","8,599","1,44,794","9,704",661,0,"1,112",0,"10,110",0,0,"4,701",0,0,,0,2,0,50,"9,04,45,777"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"18,70,674","29,58,514","47,404","14,53,236","1,91,068",0,"55,048","24,516","15,577","24,135","2,048",0,0,0,256,13,0,0,0,"31,995","1,418",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,120,0,0,0,"22,086",0,0,0,0,0,0,0,0,0,0,188,0,0,0,,0,0,0,0,"66,98,322"
13. ACTIVO MATERIAL ,"14,54,425","12,77,681","3,42,813","10,29,762","6,05,110","3,83,188","1,50,199","1,41,869","2,09,440",43,"1,36,685","64,190","51,990",0,40,110,"1,872",9,"64,206","23,362","33,297","1,503","8,100",0,"9,124","2,055","35,627",0,45,255,"27,827","2,897","4,793","13,768","3,520",494,"8,184","7,674","15,603","6,490","3,724","7,354",23,"1,937",28,843,"34,265","43,777",84,"2,835","1,877",337,"1,277",601,"3,903","1,583",57,"1,860","2,692",0,,0,0,0,139,"62,27,446"
13. 1. Inmovilizado material ,"14,53,322","12,75,424","3,34,738","10,00,491","5,98,690","3,83,188","1,50,073","1,26,343","2,00,617",43,"1,36,685","59,658","46,344",0,40,110,"1,872",9,"64,206","23,362","33,297","1,503","8,100",0,"9,124","2,055","35,627",0,45,255,"24,811","2,893","3,474","12,145","3,347",494,"8,184","7,674","10,726","6,490","3,724","7,354",23,"1,937",28,843,"16,829","43,777",84,"2,835","1,877",337,"1,277",601,"3,903","1,583",57,"1,860","2,692",0,,0,0,0,139,"61,17,219"
13. 1. 1.  De uso propio ,"14,53,322","7,38,836","3,34,738","10,00,491","5,98,690","3,70,759","1,50,073","1,26,343","2,00,617",43,"1,08,140","59,658","46,344",0,40,110,"1,872",9,"64,206","23,362","33,297","1,503","8,100",0,"9,124","2,055","35,627",0,45,255,"24,811","2,893","3,474","12,145","3,347",494,"8,184","7,674","10,726","6,490","3,724","7,354",23,"1,937",28,843,"16,829","43,777",84,"2,835","1,877",337,"1,277",601,"3,903","1,583",57,"1,860","2,692",0,,0,0,0,139,"55,39,657"
13. 1. 2.  Cedido en arrendamiento operativo ,0,"5,36,588",0,0,0,"12,429",0,0,0,0,"28,545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"5,77,562"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"1,103","2,258","8,075","29,271","6,420",0,126,"15,526","8,823",0,0,"4,532","5,646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,016",4,"1,319","1,623",173,0,0,0,"4,877",0,0,0,0,0,0,0,"17,436",0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"1,10,228"
