Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
10. 1. Entidades asociadas ,"61,41,634","4,69,149","12,181","3,211","2,65,088","3,087",0,"1,338","53,271",535,0,0,0,456,0,0,0,6,33,0,"15,408","6,024","3,46,231","9,434",0,0,0,0,0,0,95,0,0,0,0,0,0,137,0,0,"6,893",0,"2,025",0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,10,0,0,0
10. 2. Entidades multigrupo ,"5,04,961","4,180","79,053","8,943","17,343",687,0,"2,398","86,868","6,912",361,0,"2,203","1,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"15,200","41,000",0,"8,563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0
10. 3. Entidades del grupo ,"6,05,35,097","2,15,53,397","5,68,320","19,54,924","7,42,992","6,44,987","40,401","1,48,844","1,31,042","35,99,838",0,0,"32,880","2,98,598","2,89,685",0,"1,15,273",0,0,0,"59,660","22,161",0,"11,449",53,"1,095",0,"1,50,125","4,133",1,"7,290",0,"4,921","25,601",0,"1,07,399","1,119","1,14,694","2,316",0,"10,766","9,704","12,245",0,640,"4,350","3,99,115",0,30,"23,290",0,0,661,"1,44,794","1,112",0,"7,001",0,"5,276",0,0,9,0,0,0,0,0
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"30,21,795","19,95,422","14,91,230","75,034","2,15,060",0,"57,843","23,211","14,580","25,992","4,749",0,0,0,"1,997","5,477",335,0,0,10,"1,605",0,0,0,"33,422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,"24,035",0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0
13. ACTIVO MATERIAL ,"7,33,414","19,24,687","11,01,502","3,93,119","7,64,251","3,86,048","1,81,047","2,97,752","2,21,139",71,"58,094",0,"54,219","77,669","1,43,363",906,168,0,17,151,"37,927","56,924","2,521","1,949","26,679","9,941","31,979","10,278","3,129","4,828",511,86,"29,189","2,067",1,"8,591","15,033","4,796","6,272",645,"41,359","4,448","9,306","3,723","11,526","7,962",30,42,"3,927",902,"2,730","29,115","3,235",90,"1,294",442,"5,009",70,"2,092","2,486",2,506,1,0,0,0,589
13. 1. Inmovilizado material ,"7,30,939","19,13,716","10,74,684","3,84,828","7,63,539","3,86,048","1,80,702","2,89,823","2,10,371",71,"57,009",0,"48,471","72,930","1,43,363",906,168,0,17,151,"37,927","56,924","2,521","1,949","26,679","9,941","31,979","10,278","3,129","3,484",511,86,"26,082","2,063",1,"8,591","12,767","4,796","6,272",645,"41,359","4,448","9,219","3,625","10,463","7,962",30,42,"3,927",902,"2,730","8,311","3,235",90,"1,294",442,"5,009",70,"2,092","2,486",2,506,1,0,0,0,589
13. 1. 1.  De uso propio ,"7,30,939","19,13,716","10,74,684","3,84,828","7,63,539","3,71,809","1,80,702","2,89,823","2,10,371",71,"57,009",0,"48,471","72,930","1,13,382",906,168,0,17,151,"37,927","56,924","2,521","1,949","26,679","9,941","31,979","10,278","3,129","3,484",511,86,"26,082","2,063",1,"8,591","12,767","4,796","6,272",645,"41,359","4,448","9,219","3,625","10,463","7,962",30,42,"3,927",902,"2,730","8,311","3,235",90,"1,294",442,"5,009",70,"2,092","2,486",2,506,1,0,0,0,589
13. 1. 2.  Cedido en arrendamiento operativo ,0,0,0,0,0,"14,239",0,0,0,0,0,0,0,0,"29,981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"2,475","10,971","26,818","8,291",712,0,345,"7,929","10,768",0,"1,085",0,"5,748","4,739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,344",0,0,"3,107",4,0,0,"2,266",0,0,0,0,0,87,98,"1,063",0,0,0,0,0,0,"20,804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Adquirido en arrendamiento financiero ,"4,47,376",0,"16,956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. ACTIVO INTANGIBLE ,502,"1,86,796","58,339","34,975","4,73,343","11,444","18,292","14,509","1,233","13,548",5,0,0,0,"2,430",0,0,0,0,112,"5,226","15,411",453,"2,034","15,264",821,"94,361","18,424",0,"2,789",669,0,163,0,"1,283","53,485",0,"3,479","6,327",2,0,420,"1,161",368,0,423,120,4,749,"11,356",93,0,328,0,0,29,"3,374",1,664,0,0,0,0,0,0,0,"34,783"
14. 1. Fondo de comercio ,244,0,0,0,"4,13,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,359",0,0,0,0,"60,384",0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,925"
14. 2. Otro activo intangible ,258,"1,86,796","58,339","34,975","59,818","11,444","18,292","14,509","1,233","13,548",5,0,0,0,"2,430",0,0,0,0,112,"5,226","13,052",453,"2,034","15,264",821,"33,977","18,424",0,"2,789",669,0,163,0,"1,283","9,241",0,"3,479","6,327",2,0,420,"1,161",368,0,423,120,4,749,"1,339",93,0,328,0,0,29,"3,374",1,664,0,0,0,0,0,0,0,"1,858"
15. ACTIVOS FISCALES ,"36,55,849","35,07,109","8,45,342","4,04,237","7,81,803","2,14,784","2,66,890","1,94,972","1,38,972","1,71,607","61,838",0,"99,534","48,857","62,062","1,08,956","9,282",31,264,"19,666","7,286","45,957","10,418","2,038","49,945","5,211","6,689","52,600","2,862",301,"14,754","23,754","2,432","2,698","3,069","1,785","4,025","26,520","1,550","2,648","12,547",371,"1,149","9,325","3,184","7,204","30,846",571,"11,883","1,216","4,346",534,"37,929","3,452","1,468",86,"7,389","1,774",673,965,64,"14,368",0,94,61,0,"2,271"
15. 1. Corrientes ,"1,57,929","3,69,867","2,729","93,746","70,503","19,744","1,873","64,442","40,561","2,455","1,405",0,"6,176","25,116","2,470","7,037","8,637",9,264,"8,791","4,116","16,731",281,"1,144",336,"4,997","1,124","1,957","1,803",69,0,"7,880",245,328,"2,648",208,973,0,105,"2,162","2,785",371,322,"3,841","1,092","1,396","1,141",378,"6,113",224,88,500,"6,912","3,423","1,468",0,"7,389",3,198,963,47,"6,789",0,24,0,0,46
15. 2.  Diferidos ,"34,97,920","31,37,242","8,42,613","3,10,491","7,11,300","1,95,040","2,65,017","1,30,530","98,411","1,69,152","60,433",0,"93,358","23,741","59,592","1,01,919",645,22,0,"10,875","3,170","29,226","10,137",894,"49,609",214,"5,565","50,643","1,059",232,"14,754","15,874","2,187","2,370",421,"1,577","3,052","26,520","1,445",486,"9,762",0,827,"5,484","2,092","5,808","29,705",193,"5,770",992,"4,258",34,"31,017",29,0,86,0,"1,771",475,2,17,"7,579",0,70,61,0,"2,225"
