Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,,
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,602",
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1. 5. Derivados de negociación ,"3,90,06,002","3,34,50,949","53,78,311","18,67,116","12,12,143","7,50,894","49,576","1,00,045","1,12,954","1,21,308","89,559","2,90,414","1,24,580","19,613",5,"4,15,645",0,"92,523","81,390","3,070",0,"2,53,002",0,521,"45,654",35,326,0,7,0,"1,832",0,0,0,302,104,335,15,"22,902",704,582,490,107,247,0,0,0,604,27,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,"8,34,93,953",
1. 6. Posiciones cortas de valores ,"26,71,664","20,79,711","7,126","43,438",0,"17,41,345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,44,135",
1. 7. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2. OTROS PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN PÉRIDDAS Y GANANCIAS ,"3,17,52,635",0,0,0,0,"2,79,661",0,"9,03,840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,29,36,136",
2. 1. Depósitos de bancos centrales ,"60,66,958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,66,958",
2. 2. Depósitos de entidades de crédito ,"1,87,11,483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,87,11,483",
2. 3. Depósitos de la clientela ,"69,74,194",0,0,0,0,"2,79,661",0,"9,03,840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"81,57,695",
2. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2. 5. Pasivos subordinados ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2. 6. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3. PASIVOS FINANCIEROS A COSTE AMORTIZADO ,"29,06,04,063","32,77,92,509","10,53,71,788","11,20,91,269","7,26,17,207","4,99,43,656","3,07,42,358","2,61,02,633","2,09,79,728","1,82,38,817","86,75,375","1,69,71,305","94,57,537","82,84,547","81,23,641","31,63,798","39,73,564","1,48,00,069","61,84,257","36,55,994","20,43,015","90,25,874","61,38,167","19,32,067","19,04,471","34,64,384","15,64,830","8,33,191","12,82,351","20,91,622","15,51,615","8,76,246","7,81,485","8,96,932","7,85,387","69,60,644","8,03,808","10,25,583","6,30,001","8,66,683","5,98,763","16,29,041","5,56,173","3,66,825","37,42,789","3,23,606","18,70,757","4,24,685","1,12,180","3,82,193","28,37,142",69,"1,33,500","39,949","1,00,303","1,16,670","86,394","73,389",0,"10,49,499",10,81,417,11,"53,905","1,19,77,30,822",
3. 1. Depósitos de bancos centrales ,"1,56,25,824","2,34,91,515","10,33,416","27,11,208","10,48,803","22,06,642","8,62,341","11,02,187","10,53,758",0,0,0,"7,26,967","2,00,545",0,0,0,"46,78,723",0,"1,35,207",0,"5,82,291",0,0,0,0,0,0,0,0,"1,65,384",0,0,"78,643","12,033",0,0,0,"15,936",0,"5,007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,57,36,430",
3. 2. Depósitos de entidades de crédito ,"5,17,70,137","3,88,61,868","1,62,21,375","1,75,63,844","75,96,705","30,74,667","23,33,268","38,48,908","27,56,355","1,00,15,696",0,"81,19,412","13,30,341","2,57,196","34,50,875",0,"14,480","62,82,485","35,76,071","7,17,339",0,"51,62,051","42,26,190","1,37,400","6,29,523","19,17,828","1,50,848","4,572","2,43,417","12,38,945","4,99,708","38,042","2,371","1,65,344","19,426","64,40,352","2,59,696","3,53,937","3,32,611","5,01,737","9,186","9,47,085",332,"20,142","37,42,704","50,018","15,84,516","1,47,227","54,844","3,43,586","28,10,500",0,0,0,338,"1,04,960","25,556","42,421",0,"10,44,312",0,0,417,0,"2,843","21,10,46,007",
3. 3. Depósitos de la clientela ,"15,42,06,945","17,93,57,222","6,51,83,501","6,84,67,589","4,05,47,015","2,88,87,831","2,26,32,733","1,30,08,095","1,42,48,925","6,24,505",0,"82,18,670","61,39,485","68,90,555","45,03,185",0,"39,15,355","3,29,194","25,25,480","26,02,996","18,41,838","18,73,031","18,63,870","15,45,333","12,63,536","14,71,732","14,11,635","8,21,052","10,36,915","8,52,608","8,00,180","8,30,842","7,78,192","5,90,224","7,46,705","5,04,722","3,85,842","6,58,816","2,78,753","3,16,274","5,26,260","6,79,916","5,35,905","3,31,366",51,"2,73,525","2,40,619","2,73,469","57,053","36,832",0,43,"1,33,121","38,949","3,565","9,265","60,313","16,044",0,463,0,0,0,0,"48,962","64,54,27,102",
3. 4. Débitos representados por valores negociables ,"2,74,26,872","6,66,60,712","1,87,48,217","2,05,50,845","1,97,46,550","1,39,79,680","39,90,952","73,61,980","20,79,272","68,62,566","81,65,496",0,"8,74,171","8,63,651",0,"31,33,770",0,"33,91,905",0,0,0,"13,80,724",0,0,0,0,0,0,0,0,"68,184",0,0,0,0,0,0,0,0,0,"55,560",0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,53,41,723",
3. 5. Pasivos subordinados ,"3,27,21,730","1,53,95,839","25,41,289","21,05,003","24,25,537","11,17,521","7,51,980","6,66,652","5,90,335","6,55,029","5,09,324","3,24,329","2,85,043",0,0,"30,028","14,406","92,484","4,510","1,51,941","1,78,991","21,035","31,574",0,0,"27,336",0,0,0,0,0,0,0,0,0,"6,015","1,50,000",0,0,0,0,0,"14,071",0,0,0,"45,055",0,0,0,0,0,0,0,0,0,0,0,0,"3,006",0,0,0,0,0,"6,08,60,063",
3. 6. Otros pasivos financieros ,"88,52,555","40,25,353","16,43,990","6,92,780","12,52,597","6,77,315","1,71,084","1,14,811","2,51,083","81,021",555,"3,08,894","1,01,530","72,600","1,69,581",0,"29,323","25,278","78,196","48,511","22,186","6,742","16,533","2,49,334","11,412","47,488","2,347","7,567","2,019",69,"18,159","7,362",922,"62,721","7,223","9,555","8,270","12,830","2,701","48,672","2,750","2,040","5,249","15,317",34,63,567,"3,989",283,"1,775","26,642",26,379,"1,000","96,400","2,445",525,"14,924",0,"1,718",10,81,0,11,"2,100","1,93,19,497",
4. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,"9,04,180",0,"4,72,434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,76,614",
5. DERIVADOS DE COBERTURA ,"14,38,066","10,75,110","2,64,693","5,45,222","1,35,577","97,183","62,854","55,415","13,661","1,04,555",0,"26,557",2,"6,025",0,0,0,"7,91,601",0,"17,792",0,"4,987","2,016",0,"4,031",0,"88,004",0,0,182,0,0,0,0,0,"20,917",358,200,0,0,0,0,0,0,"95,186",0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,"48,50,307",
6. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,86,206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,86,206",
8. PROVISIONES ,"84,10,919","67,77,552","25,45,020","3,57,168","3,60,263","96,184","1,17,997","1,16,452","53,401","63,196",0,"75,649","91,012","36,590","29,357",38,"2,987","7,506","28,599","5,491",0,493,"59,787",343,"1,363","59,860","2,001",193,665,"2,464","4,183","1,511","1,271",699,380,"20,182",146,185,"2,557","7,312",533,901,417,"2,275",726,10,12,"25,618",0,"2,127","3,197",107,61,97,0,"3,971",133,487,126,99,22,250,0,0,0,"1,93,82,145",
8. 1. Fondo para pensiones y obligaciones similares ,"69,85,352","53,46,592","21,78,517","1,26,500","1,87,587",33,"79,520","64,507","17,318","50,936",0,"30,055","13,474","8,971","4,436",38,373,0,"14,469",0,0,0,"35,311",54,0,"58,431",0,18,12,6,0,0,32,0,0,"17,415",0,12,"2,281",0,0,787,0,705,0,0,0,"24,035",0,0,0,43,0,97,0,"3,960",0,0,40,0,0,182,0,0,0,"1,52,52,099",
8. 2. Provisiones para impuestos y otras contingencias legales ,"1,81,887",0,0,"46,389","24,841",0,0,"17,845",0,"6,481",0,"11,000",0,"8,111",0,0,0,0,0,0,0,0,"16,368",0,0,554,22,0,0,30,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,577,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,14,642",
8. 3. Provisiones para riesgos y compromisos contingentes ,"6,76,528","3,04,503","72,513","1,83,381","1,29,257","32,908","21,424","22,104","36,083",316,0,"25,382","14,602","10,628",75,0,12,"7,506","2,020","5,491",0,493,"4,886",289,"1,363",220,232,175,0,"2,428","1,977","1,403",1,23,380,187,61,0,276,517,462,114,417,256,0,10,10,986,0,"1,727",65,0,43,0,0,11,133,487,0,0,0,23,0,0,0,"15,64,388",
8. 4. Otras provisiones ,"5,67,152","11,26,457","2,93,990",898,"18,578","63,243","17,053","11,996",0,"5,463",0,"9,212","62,936","8,880","24,846",0,"2,602",0,"12,110",0,0,0,"3,222",0,0,655,"1,747",0,653,0,"2,206",108,"1,238",676,0,"2,580",85,0,0,"6,795",71,0,0,"1,314",726,0,2,20,0,36,"3,132",64,18,0,0,0,0,0,86,99,22,45,0,0,0,"22,51,016",
9. PASIVOS FISCALES ,"1,45,388","9,26,641","4,05,375","2,62,476","1,55,559","1,28,540","17,438","49,012","63,002","1,88,613",761,"55,896","18,895","18,960","78,986",0,"2,859","48,659",179,"1,574","1,150","3,251","1,405","2,910","18,938","6,418","1,903","3,009",29,211,"5,226","2,824",0,0,"6,780","8,935",110,"3,235","7,607",0,"1,137","6,158","1,340",924,"32,431",964,133,"1,063","1,244",159,"6,644","14,776","1,439",627,0,"20,351",0,615,0,0,0,0,0,5,0,"27,32,764",
9. 1. Corrientes ,0,0,"3,55,467","1,75,390","1,01,942","59,834",0,"24,661","30,213","34,348",761,"21,825","10,166",0,"78,986",0,"2,859","24,539",0,0,"1,139","1,078",0,"1,645","3,842","1,691","1,868",0,0,211,"3,519","1,905",0,0,"2,585",0,6,"3,235",3,0,909,"6,158",666,0,59,964,0,0,0,159,"6,508",0,0,343,0,0,0,615,0,0,0,0,0,5,0,"9,60,104",
9. 2. Diferidos ,"1,45,388","9,26,641","49,908","87,086","53,617","68,706","17,438","24,351","32,789","1,54,265",0,"34,071","8,729","18,960",0,0,0,"24,120",179,"1,574",11,"2,173","1,405","1,265","15,096","4,727",35,"3,009",29,0,"1,707",919,0,0,"4,195","8,935",104,0,"7,604",0,228,0,674,924,"32,372",0,133,"1,063","1,244",0,136,"14,776","1,439",284,0,"20,351",0,0,0,0,0,0,0,0,0,"17,72,660",
10. FONDO DE LA OBRA SOCIAL (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11. RESTO DE PASIVOS ,"18,98,741","16,54,814","7,51,842","4,20,465","2,16,404","76,720","1,29,093","1,04,356","32,812","16,084",77,"93,819","48,212","43,666","15,944",71,"6,440","13,782","1,01,304","14,402","3,627","16,687","34,283","3,225","8,708","65,664","6,488","4,912","12,680","8,995","6,594","2,344","13,110","2,517",888,"10,455",669,"1,267","1,436","9,611","3,992","2,799","1,675","1,159",351,33,"2,310","6,266",323,"3,194","16,485","14,916",281,9,"21,340","2,231","1,222",364,130,"1,728",50,222,145,13,"1,043","59,35,489",
12. CAPITAL REEMBOLSABLE A LA VISTA (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOTAL PASIVO ,"37,59,27,478","37,37,57,286","11,56,28,335","11,55,87,154","7,51,69,587","5,31,14,183","3,11,19,316","2,74,31,753","2,12,55,558","1,87,32,573","87,65,772","1,75,13,640","97,40,238","84,09,401","82,47,933","35,79,552","39,85,850","1,57,54,140","63,95,729","36,98,323","24,33,998","93,32,896","62,35,658","19,39,066","19,83,165","35,96,361","16,63,552","8,41,305","12,95,732","21,03,474","15,69,450","8,82,925","7,95,866","9,00,148","7,93,737","70,21,237","8,05,426","10,30,485","6,64,503","8,84,310","6,05,007","16,39,389","5,59,712","3,72,281","38,71,483","3,24,613","18,73,212","4,58,236","1,13,774","3,87,673","28,63,468","29,868","1,35,281","40,795","1,21,703","1,43,223","87,749","74,855",256,"10,51,326",82,553,562,29,"54,948","1,35,53,97,173",
PATRIMONIO NETO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  FONDOS PROPIOS ,"4,64,64,445","2,07,96,853","50,69,875","70,93,814","50,36,561","23,19,990","11,08,607","13,75,443","12,09,968","64,52,947","1,01,918","7,59,879","6,36,042","7,06,028","2,57,586","72,434","90,898","3,79,674","3,27,304","2,52,843","3,40,743","2,49,351","4,27,164","93,931","2,09,445","3,39,841","47,656","29,326","1,21,975","2,36,048","1,19,495","77,868","78,312","1,41,690","76,558","99,303","38,373","75,010","96,874","69,421","62,275","1,02,665","31,856","1,30,342","4,31,285","61,900","48,521","84,408","29,099","2,77,262","2,07,900","2,28,782","23,053","1,22,421","97,873","78,587","23,206","29,922","32,806","5,139","20,844","17,570","12,196","9,099","83,994","10,57,34,498",
1. 1. Capital/Fondo de dotación (a) ,"40,77,803","18,36,505","5,43,036","1,33,315","1,50,000","1,42,034","1,57,841","86,356","1,18,351","29,91,622","30,050","67,393","37,378","29,159","21,190","58,298","54,587","2,37,061","38,771","1,19,042","1,91,174","77,455","4,42,792","12,500","73,148","1,72,774","22,779","18,040","80,317","84,250","25,411","21,132","5,412","94,547","4,800","19,158","34,800","31,000","39,281","82,224","91,524","75,231","5,950","86,032","3,37,972","4,508","58,080","52,405","18,180","3,00,001","60,902","32,775","18,080","72,697","27,041","50,995","14,514","18,030","14,039","14,300","18,681","11,630","9,015","9,016","86,658","1,39,51,042",
1. 1. 1. Escriturado ,"40,77,803","18,36,505","5,43,036","1,33,315","1,50,000","1,42,034","1,57,841","86,356","1,18,351","29,91,622","30,050","67,393","37,378","29,159","21,190","58,298","54,587","2,37,061","38,771","1,19,042","1,91,174","90,998","4,42,792","12,500","73,148","1,72,774","22,779","18,040","80,317","84,250","25,411","21,132","5,412","94,547","4,800","19,158","34,800","31,000","39,281","82,224","91,524","75,231","5,950","86,032","3,37,972","4,508","58,080","52,405","18,180","3,00,001","60,902","32,775","18,080","72,697","27,041","50,995","14,514","18,030","14,039","14,300","18,681","11,630","9,015","9,016","86,658","1,39,64,585",
1. 1. 2. Menos: Capital no exigido ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,543",
1. 2. Prima de emisión ,"2,93,08,938","1,24,52,954",0,"18,91,462","13,73,270","7,37,079","1,97,547","1,48,447","3,06,322","11,39,990","65,407","1,66,572","2,09,970","2,804",0,0,"59,354",0,0,"50,806","2,56,616","85,948",747,"7,275","69,912",0,55,0,"1,32,087","1,364","48,595","29,028",138,"75,874",0,"63,640",0,"3,606","10,955",0,0,451,"7,212","29,388","57,140",0,0,0,0,0,"6,611","39,038",0,"42,466",0,0,"1,276",0,0,0,189,0,0,0,0,"4,90,80,533",
1. 3. Reservas  ,"37,43,152","38,58,801","40,75,972","46,06,389","26,39,403","12,11,079","7,04,604","10,11,300","7,63,792","19,37,060","5,605","4,70,248","3,49,761","6,46,498","2,11,236","13,978","-28,490","87,030","2,51,273","78,806","-13,304","73,862","-24,128","70,374","56,921","1,78,023","21,201","11,185","-71,752","1,49,693","39,814","23,890","47,439","-32,192","65,720","1,18,054","3,477","34,938","45,908","10,831","-20,008","12,651","15,735","20,248","34,653","55,162","-1,358","29,352","12,959","-24,936","1,64,024","1,15,171","4,585","6,769","68,692","22,351","7,149","10,456","18,485","6,393","1,941","5,428","3,156",79,0,"2,80,16,588",
1. 4. Otros instrumentos de capital ,"71,09,539","8,325",0,0,"5,00,000",0,0,"1,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,19,689",
1. 4. 1. De instrumentos financieros compuestos ,0,0,0,0,"5,00,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,00,000",
1. 4. 2. Cuotas participativas y fondos asociados (solo Cajas de Ahorros) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1. 4. 3. Resto de instrumentos de capital ,"71,09,539","8,325",0,0,0,0,0,"1,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,19,689",
1. 5. Menos: Valores propios ,0,"22,160",0,"56,010","69,936",807,0,0,"67,816",0,0,0,0,0,0,0,0,0,0,"1,142",0,0,7,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,"5,218",0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,24,519",
1. 6. Resultado del ejercicio ,"33,27,928","33,37,062","5,33,353","6,18,644","5,27,824","2,99,173","48,615","1,27,515","1,00,899","3,84,275",856,"55,666","38,933","27,567","75,160",158,"5,447","55,583","37,260","5,331","-93,743","12,086","7,760","3,782","9,464","-10,956","3,621",101,"-18,677",741,"5,675","4,445","25,323","3,461","6,038","-1,01,549",96,"5,466",730,"-23,634","-4,023","14,332","2,959","-5,326","1,520","2,230","-8,201","2,651","-1,244","2,197","-23,637","41,798","5,388",489,"2,140","5,241",267,"1,436",282,"-15,554",33,512,25,4,"-2,664","94,70,334",
1. 7. Menos: Dividendos y retribuciones ,"11,02,915","6,74,634","82,486","99,986","84,000","68,568",0,0,"11,580",0,0,0,0,0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,"21,79,169",
2. AJUSTES POR VALORACIÓN ,"1,89,485","17,31,345","1,59,630","13,161","31,961","27,684","19,269","8,204","42,931","-58,326",0,"76,899","3,458","-11,365",98,0,0,"56,261","-13,728","-22,191",0,"4,967","2,693","2,951","1,532",-311,62,"6,965","-4,500",-91,"2,011","1,239",0,637,"4,858","-5,468",-782,-92,"6,506",0,-318,0,593,"1,323",0,0,301,"1,381","2,301",0,0,"34,478","3,357",329,0,0,-306,0,0,0,0,0,0,0,0,"23,21,392",
2. 1. Activos financieros disponibles para la venta ,"2,20,093","15,72,240","38,412","-2,096","57,972","27,583","28,356","8,204","43,831",0,0,"1,734","3,458","-11,016",98,0,0,"54,272","-13,728","-22,191",0,"4,967","2,693","2,951","1,333",-311,62,"6,965","-4,500",-91,"2,011","1,239",0,637,"4,858",0,-782,-92,"6,506",0,-318,0,598,"1,323",0,0,301,"1,381","2,301",0,0,"34,478","3,357",329,0,0,-306,0,0,0,0,0,0,0,0,"20,79,112",
2. 2. Coberturas de los flujos de efectivo ,"-42,350","1,36,745","1,21,218","15,257","-22,863",0,"-9,087",0,-900,"-58,326",0,"75,165",0,0,0,0,0,"1,989",0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,"-5,468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,11,579",
2. 3. Coberturas de inversiones netas en negocios en el extranjero ,"11,742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,742",
2. 4. Diferencias de cambio ,0,"22,360",0,0,"-3,148",101,0,0,0,0,0,0,0,-349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,959",
2. 5. Activos no corrientes en venta  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2. 7. Resto de ajustes por valoración ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOTAL PATRIMONIO NETO ,"4,66,53,930","2,25,28,198","52,29,505","71,06,975","50,68,522","23,47,674","11,27,876","13,83,647","12,52,899","63,94,621","1,01,918","8,36,778","6,39,500","6,94,663","2,57,684","72,434","90,898","4,35,935","3,13,576","2,30,652","3,40,743","2,54,318","4,29,857","96,882","2,10,977","3,39,530","47,718","36,291","1,17,475","2,35,957","1,21,506","79,107","78,312","1,42,327","81,416","93,835","37,591","74,918","1,03,380","69,421","61,957","1,02,665","32,449","1,31,665","4,31,285","61,900","48,822","85,789","31,400","2,77,262","2,07,900","2,63,260","26,410","1,22,750","97,873","78,587","22,900","29,922","32,806","5,139","20,844","17,570","12,196","9,099","83,994","10,80,55,890",
TOTAL PASIVO Y PATRIMONIO NETO ,"42,25,81,408","39,62,85,484","12,08,57,840","12,26,94,129","8,02,38,109","5,54,61,857","3,22,47,192","2,88,15,400","2,25,08,457","2,51,27,194","88,67,690","1,83,50,418","1,03,79,738","91,04,064","85,05,617","36,51,986","40,76,748","1,61,90,075","67,09,305","39,28,975","27,74,741","95,87,214","66,65,515","20,35,948","21,94,142","39,35,891","17,11,270","8,77,596","14,13,207","23,39,431","16,90,956","9,62,032","8,74,178","10,42,475","8,75,153","71,15,072","8,43,017","11,05,403","7,67,883","9,53,731","6,66,964","17,42,054","5,92,161","5,03,946","43,02,768","3,86,513","19,22,034","5,44,025","1,45,174","6,64,935","30,71,368","2,93,128","1,61,691","1,63,545","2,19,576","2,21,810","1,10,649","1,04,777","33,062","10,56,465","20,926","18,123","12,758","9,128","1,38,942","1,46,34,53,063",
PRO-MEMORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. RIESGOS CONTINGENTES ,"10,00,81,567","5,80,24,986","1,06,18,485","2,16,54,349","75,45,981","52,05,163","30,52,544","15,93,525","19,78,306","29,42,561",4,"24,55,135","8,18,376","7,42,513","12,131","5,117","3,136","1,47,100","1,92,738","2,38,102",0,"66,620","3,30,120","18,603","1,12,791","11,062","62,970","1,39,584",0,"36,750","1,54,985","83,031",49,"1,135","19,763","96,278","18,419","1,975","29,019","32,273","22,898","9,223","25,858","19,056","9,37,952",887,395,"87,743",242,"3,17,197","10,899","5,08,813","1,390",0,0,412,"8,245","64,823",7,34,"1,623","1,445",0,0,0,"22,05,46,388",
