Var,0182,0049,0075,0030,0081,0128,0065,0072,0093,0224,0061,0042,0019,0038,0036,0231,0198,0073,0046,0130,0086,0223,0122,0129,0094,0233,0185,0057,0216,0227,0138,0234,0099,0078,0125,0229,0232,0142,0031,0059,0009,0186,0063,0236,0003,0058,0136,0211,0113,0226,0225,0184,0188,1490,0011,0220,0133,0200,0219,0132,0121,0091,0083,0235,
3. 1. Depósitos en entidades de crédito  ,0,"2,49,52,899","1,736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,49,54,635"
3. 2. Crédito a la clientela  ,0,"68,70,699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68,70,699"
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,"8,93,353",0,0,0,0,0,0,0,0,0,0,"1,611",0,0,0,0,0,0,0,0,0,0,0,0,"21,328",0,0,0,0,"1,215",0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,713","9,30,180"
3. 4. Instrumentos de capital  ,0,0,0,0,0,"14,133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,757"
Pro-memoria: Prestados o en garantía  ,0,"1,08,12,270",0,0,0,0,0,"8,93,353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,17,05,623"
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"2,82,34,511","2,19,59,005","1,34,02,243","1,15,09,091","98,26,924","42,62,981","44,96,888","19,51,140","8,21,127",0,"1,53,646","8,29,745","3,399",0,832,"44,80,196","20,01,794",0,"1,65,546","9,96,664","10,14,962",0,"6,310",61,"1,02,915","2,65,540","28,315",0,0,315,"71,505","1,54,854","3,89,749","1,82,091",32,60,"2,32,464","63,180","14,597","12,357",7,"2,90,114",8,"54,653",0,"1,693",0,"73,959","1,251",742,0,"66,892","15,084",2,32,"1,00,916",0,260,0,0,0,42,0,0,"10,82,40,694"
4. 1. Valores representativos de deuda ,"2,28,74,599","2,07,51,224","1,29,93,751","1,12,37,933","89,96,458","42,16,831","44,87,794","19,07,277","7,69,577",0,"1,02,021","8,08,444",250,0,0,"44,80,196","19,90,851",0,"1,29,402","9,96,326","8,44,082",0,0,0,"1,01,408","2,62,239","23,233",0,0,0,"68,085","1,44,092","3,89,735","1,66,736",0,60,"2,32,464","60,107","4,461","6,785",0,"2,41,433",0,"53,716",0,0,0,"5,849",0,0,0,"63,142",0,0,0,"1,00,914",0,0,0,0,0,0,0,0,"9,95,11,475"
4. 2. Instrumentos de capital  ,"53,59,912","12,07,781","4,08,492","2,71,158","8,30,466","46,150","9,094","43,863","51,550",0,"51,625","21,301","3,149",0,832,0,"10,943",0,"36,144",338,"1,70,880",0,"6,310",61,"1,507","3,301","5,082",0,0,315,"3,420","10,762",14,"15,355",32,0,0,"3,073","10,136","5,572",7,"48,681",8,937,0,"1,693",0,"68,110","1,251",742,0,"3,750","15,084",2,32,2,0,260,0,0,0,42,0,0,"87,29,219"
Pro-memoria: Prestados o en garantía  ,"32,33,170","14,22,666","1,31,24,165","72,87,418","50,13,863","28,33,501","44,96,888","16,84,615","4,29,577",0,"43,610","6,74,171",0,0,0,"14,12,397","13,42,811",0,"18,660","5,319","1,70,880",0,0,0,0,0,0,0,0,0,"32,182","39,662",0,0,0,0,0,24,0,0,0,"84,013",0,"45,140",0,0,0,"3,510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,33,98,242"
5. INVERSIONES CREDITICIAS  ,"26,23,88,461","23,12,62,885","9,93,39,442","9,82,21,152","6,77,87,925","4,60,13,859","2,87,56,065","2,46,36,858","2,13,16,999","2,20,57,876","79,85,083","76,29,059","1,53,46,538","53,67,901","70,94,814","1,32,84,554","81,89,820","44,51,837","35,65,669","61,99,334","52,82,726","15,07,322","29,08,231","5,59,109","16,92,398","9,34,234","14,65,488","14,17,550","20,28,284","12,91,960","15,11,962","6,35,354","1,84,130","7,29,698","19,32,133","9,03,596","4,40,197","4,40,062","5,79,081","7,47,034","64,19,688","1,49,487","36,48,833","21,28,838","3,26,127","4,92,107","2,80,441","3,21,846","66,164","8,88,373","29,33,181","87,672","1,03,048","92,390","2,22,774","31,189","2,96,199","98,475","1,29,182","32,837","17,933","12,624","9,122","9,186","1,02,68,84,396"
