Var,0049,0182,0075,0030,0081,0128,0072,0065,0093,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0229,0142,0129,0059,0009,0186,0063,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0133,0200,0219,0132,0235,0121,0091,0083,
16. RESTO DE ACTIVOS ,"17,81,044","8,10,670","2,25,003","2,76,078","1,17,969","19,912","1,32,061","38,493","10,901","1,862","25,965","11,371","58,380",0,"3,963","41,436","2,24,757",112,"23,102","48,048","22,695","3,424","2,156","18,416","5,681","1,307","2,750","3,539","4,105","7,454",500,461,"2,294","18,026","1,421",413,"1,443","2,908",5,"2,885","13,181",158,0,97,"5,459",914,"6,930",732,"12,886",0,71,640,187,"37,178",28,"5,871","1,034",796,0,218,0,0,10,"40,39,400"
TOTAL ACTIVO ,"42,63,60,358","40,56,13,363","12,87,76,135","10,91,44,545","9,02,95,991","5,66,32,531","3,07,51,411","3,32,79,469","2,42,68,653","2,67,19,693","91,81,058","72,24,991","1,65,16,789","52,05,539","39,66,489","1,14,05,998","71,67,746","1,78,13,140","46,46,598","70,19,819","78,84,868","16,59,668","22,50,326","31,09,697","15,11,727","14,40,596","17,28,070","11,32,047","9,83,354","13,71,649","9,96,374","17,70,057","21,45,008","10,97,378","13,48,113","6,89,364","9,50,048","5,35,881","25,36,219","8,11,494","76,82,629","5,77,541","36,58,782","3,55,165","29,83,398","8,35,837","8,60,506","5,70,397","9,49,332","2,13,323","1,73,180","1,58,846","1,60,381","3,01,467","1,24,309","3,64,316","1,20,662","1,25,745","33,072","27,612","17,904","12,682","18,156","1,47,82,67,496"
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  CARTERA DE NEGOCIACIÓN ,"5,08,27,114","3,42,92,365","9,72,384","44,72,485","11,08,508","21,47,335","96,177","47,215","64,014","35,158","20,894","33,328","2,04,149",0,0,"2,19,128",0,"91,454","2,481","11,924",0,0,"8,772",0,109,474,"1,607",0,35,"3,143",0,0,"2,066",0,0,5,11,301,"2,59,077","3,240",11,770,0,0,0,"16,872","49,247",0,"3,055",0,0,0,138,159,0,0,0,0,0,0,0,0,0,"9,49,95,205"
1. 1. Depósitos de bancos centrales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Depósitos de entidades de crédito ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,593"
1. 3. Depósitos de la clientela ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 5. Derivados de negociación ,"4,27,91,819","3,12,84,249","9,67,653","44,70,393","10,56,744","5,17,184","60,789","47,215","64,014","35,158","20,894","33,328","2,04,149",0,0,"1,90,535",0,"91,454","2,481","11,924",0,0,"8,772",0,109,474,"1,607",0,35,"3,143",0,0,"2,066",0,0,5,11,301,"2,59,077","3,240",11,627,0,0,0,"16,872","49,247",0,"3,055",0,0,0,138,159,0,0,0,0,0,0,0,0,0,"8,21,98,932"
1. 6. Posiciones cortas de valores ,"80,35,294","30,08,116","4,731","2,092","51,764","16,30,151","35,388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,27,67,679"
1. 7. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. OTROS PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN PÉRIDDAS Y GANANCIAS ,"2,82,48,806",0,0,0,0,0,"3,99,096",0,0,0,0,0,0,0,0,"1,06,854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,87,56,098"
2. 1. Depósitos de bancos centrales ,"54,257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,257"
2. 2. Depósitos de entidades de crédito ,"1,13,45,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,06,854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,14,52,184"
2. 3. Depósitos de la clientela ,"1,68,49,220",0,0,0,0,0,"3,99,096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,72,49,658"
2. 4. Débitos representados por valores negociables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 5. Pasivos subordinados ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 6. Otros pasivos financieros ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. PASIVOS FINANCIEROS A COSTE AMORTIZADO ,"29,16,84,024","33,43,46,803","11,81,69,465","9,54,49,250","8,22,94,661","5,15,29,175","2,84,08,732","3,11,06,175","2,28,59,470","1,83,45,267","82,40,592","65,14,347","1,52,41,323","51,02,072","37,93,746","1,07,91,952","68,71,814","1,64,62,000","43,62,072","64,17,795","73,77,429","12,63,134","19,58,097","24,30,369","12,28,343","13,33,425","15,94,234","10,31,753","8,96,173","11,20,279","9,10,490","16,37,542","20,29,284","9,39,771","12,22,288","6,46,106","8,43,304","5,12,501","22,04,228","7,67,278","75,42,290","4,33,946","31,78,893","2,89,990","26,87,759","7,30,339","6,80,365","3,71,252","8,66,479",68,"49,260","81,754","1,26,425","1,39,248","95,247","2,38,769","96,130","88,510",0,"12,976",0,500,0,"1,20,76,46,963"
3. 1. Depósitos de bancos centrales ,"2,49,785","1,66,78,387","10,23,333","11,818","33,90,834","21,01,592","23,53,280",0,"19,27,542",0,0,0,0,0,0,"10,96,940",0,"26,51,726","4,80,708",0,"12,17,092",0,0,0,0,0,"2,09,432",0,"38,057",0,"30,023",0,0,"2,01,999",0,0,0,0,0,0,0,"30,040",0,0,0,"41,562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,37,34,150"
3. 2. Depósitos de entidades de crédito ,"5,53,11,078","4,89,38,944","1,02,00,828","96,14,605","86,59,261","35,35,620","42,55,959","1,07,17,564","37,34,442","1,26,05,302","3,52,086","15,65,465","96,51,530",0,"12,665","48,12,652","33,29,919","1,02,00,005","6,33,325","38,01,863","38,59,122",5,"4,81,307","13,73,145","55,664","44,279","4,77,565","6,373","18,565","4,19,770","43,583","11,30,556","13,33,066","44,685","6,80,746",382,"1,38,010","7,126",5,"3,35,803","72,79,031","67,757","31,36,092",0,"26,11,770","3,03,819","4,65,190","3,30,977","6,29,408",0,0,139,740,"8,928",0,"2,11,222","21,458","71,628",0,"1,207",0,500,0,"22,75,22,736"
3. 3. Depósitos de la clientela ,"16,84,10,253","19,15,24,743","8,57,39,692","6,35,26,471","5,07,90,595","3,14,00,128","1,47,87,022","1,78,16,314","1,47,73,867","9,16,999","70,78,047","34,56,361","48,14,260",0,"37,40,464","23,88,821","33,70,159","3,37,488","30,22,132","25,34,552","22,55,234","10,76,533","14,65,738","10,31,149","11,69,687","9,57,984","8,04,207","10,22,848","8,31,052","6,94,919","8,29,847","5,04,804","6,48,656","6,17,481","5,40,021","6,25,782","7,04,730","4,45,834",0,"2,77,141","2,53,154","3,23,885",51,"2,89,895",0,"3,83,833","2,00,170","38,654","2,23,811",53,"48,674","80,460","1,25,496","32,086","95,243","24,849","72,844","6,882",0,"10,290",0,0,0,"68,91,42,345"
3. 4. Débitos representados por valores negociables ,"3,28,88,701","6,05,90,744","1,69,42,646","1,83,69,908","1,67,68,890","1,30,67,245","65,60,982","24,21,739","17,59,108","41,37,202","7,40,254","10,84,604",0,"50,89,202",0,"24,53,364",0,"31,76,123",0,0,0,0,0,0,0,0,"85,947",0,0,0,0,0,0,0,0,0,0,"56,773","21,74,111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,83,67,543"
3. 5. Pasivos subordinados ,"2,67,97,482","1,26,75,018","36,86,460","20,45,340","16,32,126","9,37,522","3,73,921",0,"4,39,038","6,55,278",0,"3,07,624","3,21,988","11,548","14,128","10,171",0,"74,636","1,94,402","6,022","31,365","1,78,993",0,0,0,0,0,0,0,0,0,0,"45,082",0,0,"15,471",0,0,"30,112","1,50,000","6,034",0,0,0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,"5,06,90,761"
3. 6. Otros pasivos financieros ,"80,26,725","39,38,967","5,76,506","18,81,108","10,52,955","4,87,068","77,568","1,50,558","2,25,473","30,486","70,205","1,00,293","4,53,545","1,322","26,489","30,004","1,71,736","22,022","31,505","75,358","14,616","7,603","11,052","26,075","2,992","3,31,162","17,083","2,532","8,499","5,590","7,037","2,182","2,480","75,606","1,521","4,471",564,"2,768",0,"4,334","4,071","12,264","42,750",95,"25,989","1,125","15,005","1,621","13,260",15,586,"1,155",189,"98,234",4,"2,698","1,828","10,000",0,479,0,0,0,"1,81,89,428"
4. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,0,"5,56,657","2,69,806",0,0,0,0,0,0,"-4,316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,22,147"
5. DERIVADOS DE COBERTURA ,"21,09,837","18,63,788","6,24,661","5,06,835","1,11,804","35,544","43,580","39,489","26,601","23,031","4,423","5,731","6,613",0,0,"3,401",0,"8,12,566","11,914","6,350","7,219",0,"1,039",0,"2,23,548",0,0,0,0,"1,526",0,364,"2,289",0,0,0,0,0,0,0,"2,372",0,"58,979",0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,34,270"
6. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8. PROVISIONES ,"73,05,124","65,34,806","2,23,878","23,63,758","2,77,630","79,728","90,104","1,57,071","30,729","63,267","1,29,756","66,195","62,829",0,"2,783",843,"20,528","8,920","5,963","56,348","53,803",237,506,"50,610","4,703","2,099","3,562","1,279",555,"2,928","1,250","1,077","10,450",613,799,345,139,"1,265",36,"2,963","23,761","2,330",7,16,"3,256","1,798","35,720","3,764","3,405",104,234,0,0,0,43,"3,799",131,491,125,0,68,0,0,"1,76,98,531"
8. 1. Fondo para pensiones y obligaciones similares ,"61,09,050","50,16,720","92,067","19,79,677","1,50,319","7,938","54,661","69,752","19,222","41,846","9,270","24,022","17,465",0,450,0,"4,089",0,546,"15,101","30,510",0,51,"47,063",0,61,0,35,0,0,0,961,279,0,4,0,9,0,36,55,"22,296",832,0,0,0,"1,779","29,823",0,0,37,234,0,0,0,0,"3,688",0,0,39,0,0,0,0,"1,37,49,987"
8. 2. Provisiones para impuestos y otras contingencias legales ,"1,56,712",0,"46,526",0,"32,101",0,"15,516",0,0,618,"4,049","13,915","8,580",0,0,0,0,0,0,"27,407","19,087",0,30,"3,317",25,0,0,0,0,0,0,0,307,0,0,0,104,0,0,0,0,0,0,0,0,0,"2,006",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,30,356"
8. 3. Provisiones para riesgos y compromisos contingentes ,"6,77,350","1,62,103","84,387","33,406","76,173","22,047","10,785","51,274","11,507",735,"7,859","4,509","25,534",0,2,843,3,"8,920","5,417","3,050","1,816",0,425,220,354,171,"2,403",1,555,"2,438","1,142",116,0,16,0,345,26,"1,155",0,58,199,94,0,16,178,19,"1,644","1,077",148,0,0,0,0,0,43,6,131,491,0,0,23,0,0,"12,01,214"
8. 4. Otras provisiones ,"3,62,012","13,55,983",898,"3,50,675","19,037","49,743","9,142","36,045",0,"20,068","1,08,578","23,749","11,250",0,"2,331",0,"16,436",0,0,"10,790","2,390",237,0,10,"4,324","1,867","1,159","1,243",0,490,108,0,"9,864",597,795,0,0,110,0,"2,850","1,266","1,404",7,0,"3,078",0,"2,247","2,631","3,257",67,0,0,0,0,0,105,0,0,86,0,45,0,0,"24,16,974"
9. PASIVOS FISCALES ,"1,85,554","4,96,556","2,30,883","1,34,471","1,68,613","70,602","12,246","1,16,517","36,809","2,49,452","18,603","1,193","32,173",430,483,"1,835",0,"25,073","1,591","12,802",212,564,"4,685","3,495","2,328","1,923","4,120","3,624","3,327","13,727","1,458","9,713",214,0,25,"2,288","6,433","1,120",28,190,"7,352",167,"17,693",573,"8,608","5,293","1,189",135,0,914,498,0,689,"10,243","1,323","20,538",53,654,26,0,1,0,10,"19,31,319"
9. 1. Corrientes ,0,0,"1,61,058","94,935","1,32,390","13,683",34,"1,00,082","9,438","19,830",0,281,"10,904",430,0,"1,760",0,"25,073",0,0,0,564,"4,685","3,443","2,315","1,450","3,892","3,624","1,999","1,650","1,192","9,713",0,0,0,"1,875","6,433",958,28,58,0,0,0,234,"8,605",10,0,135,0,665,321,0,0,"10,243",13,0,53,654,26,0,1,0,10,"6,34,747"
9. 2. Diferidos ,"1,85,554","4,96,556","69,825","39,536","36,223","56,919","12,212","16,435","27,371","2,29,622","18,603",912,"21,269",0,483,75,0,0,"1,591","12,802",212,0,0,52,13,473,228,0,"1,328","12,077",266,0,214,0,25,413,0,162,0,132,"7,352",167,"17,693",339,3,"5,283","1,189",0,0,249,177,0,689,0,"1,310","20,538",0,0,0,0,0,0,0,"12,96,572"
10. FONDO DE LA OBRA SOCIAL (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. RESTO DE PASIVOS ,"31,44,750","19,32,475","6,90,021","6,71,922","4,78,832","1,71,443","1,25,994","92,719","59,211","1,14,849","47,055","24,015","1,84,412",374,"12,236","23,537","49,057","65,272","13,625","84,632","26,063","5,491","14,165","2,19,095","7,890","4,267","7,034","14,676","4,176","9,390","3,588","9,339","-3,259","7,704","19,013","3,334","12,176","-2,149",191,734,"17,454","2,935","-2,856",793,"36,924","1,973","12,303","4,627","9,095",664,537,-290,390,"41,262",659,"10,037","1,146","2,069",191,"-2,718",93,5,"9,040","84,95,682"
12. CAPITAL REEMBOLSABLE A LA VISTA (solo Cajas de Ahorros y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO ,"38,35,05,210","37,94,66,793","12,09,11,292","10,41,55,378","8,47,09,854","5,40,33,827","2,91,75,929","3,15,59,186","2,30,76,834","1,88,31,024","84,61,323","66,40,493","1,57,31,499","51,02,876","38,09,248","1,11,47,550","69,41,399","1,74,65,285","43,97,646","65,89,851","74,64,726","12,69,426","19,87,264","27,03,569","14,66,921","13,42,188","16,10,557","10,51,332","9,04,266","11,50,993","9,16,786","16,58,035","20,41,044","9,49,430","12,42,125","6,52,078","8,62,063","5,13,038","24,63,560","7,74,405","75,93,240","4,40,148","32,52,716","2,91,372","27,36,547","7,57,041","7,78,824","3,79,778","8,82,034","1,750","50,529","81,464","1,27,642","1,90,912","97,272","2,73,143","97,460","91,724",342,"10,258",162,505,"9,050","1,36,68,80,216"
PATRIMONIO NETO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.  FONDOS PROPIOS ,"4,39,26,412","2,60,99,719","83,18,544","50,05,629","58,72,217","26,26,647","16,12,023","18,12,313","12,26,962","78,91,414","7,28,439","6,18,426","7,36,048","1,02,663","1,57,241","2,69,955","2,26,249","4,48,538","2,63,586","4,57,948","4,76,130","3,90,242","2,63,062","4,06,547","53,117","97,304","1,20,927","80,715","80,750","2,20,827","84,641","1,12,016","1,03,485","1,50,591","1,05,987","37,435","87,985","23,735","72,659","38,113","89,389","1,39,197","4,06,066","63,793","2,46,851","74,293","80,561","1,90,619","67,323","2,11,014","1,22,825","77,285","33,522","1,10,555","23,979","90,736","23,551","34,021","32,730","17,910","17,742","12,177","9,106","11,35,82,486"
1. 1. Capital/Fondo de dotación (a) ,"42,20,138","22,30,285","1,38,730","5,43,036","1,73,749","1,42,034","90,041","8,57,841","1,23,132","43,53,639","29,159","37,378","67,393","30,050","1,29,587","91,009","21,190","2,54,061","1,19,042","1,38,771","4,88,792","2,66,174","1,76,045","1,87,500","22,779","12,500","25,411","5,412","4,800","73,148","21,163","75,231","1,31,080","94,547","80,317","8,350","31,000","24,851","58,298","34,800","32,658","86,032","4,52,959","4,508","60,902","39,281","52,405","3,00,001","82,224","32,775","72,697","86,658","18,180","27,041","18,080","50,995","14,514","18,030","14,039","21,000","11,630","9,015","9,016","1,71,27,103"
1. 1. 1. Escriturado ,"42,20,138","22,30,285","1,38,730","5,43,036","1,73,749","1,42,034","90,041","8,57,841","1,23,132","43,53,639","29,159","37,378","67,393","30,050","1,29,587","91,009","21,190","2,54,061","1,19,042","1,38,771","4,88,792","2,66,174","1,76,045","1,87,500","22,779","12,500","25,411","5,412","4,800","73,148","21,163","75,231","1,31,080","94,547","80,317","8,350","31,000","24,851","58,298","34,800","32,658","86,032","4,52,959","4,508","60,902","39,281","52,405","3,00,001","82,224","32,775","72,697","86,658","18,180","27,041","18,080","50,995","14,514","18,030","14,039","21,000","11,630","9,015","9,016","1,71,27,103"
1. 1. 2. Menos: Capital no exigido ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 2. Prima de emisión ,"2,94,46,037","1,71,03,754","19,62,703",0,"18,56,673","7,37,079","1,44,763","1,97,547","2,75,915","11,39,989","2,804","2,09,970","1,66,572","65,407","59,354","85,972",0,0,"50,806",0,747,"2,56,616","67,841","1,63,274",55,"7,275","48,595",138,0,"69,912","29,028",451,0,"75,702","21,649","7,212","3,606",0,0,0,"44,156","29,388","57,140",0,"6,611","10,955",0,0,0,"39,038","42,466",0,0,0,0,0,"1,276",0,0,0,0,0,0,"5,44,88,476"
1. 3. Reservas  ,"65,28,409","69,30,463","55,25,111","44,59,273","31,48,385","13,44,471","11,25,408","7,56,925","8,77,007","27,47,794","6,96,476","3,71,078","5,02,083","7,206","-31,700","95,974","3,48,059","1,94,477","93,771","3,19,177","-13,402","-1,32,548","19,176","55,773","30,283","77,529","46,921","75,165","75,950","77,767","34,679","36,334","-27,595","-19,658","4,021","22,563","53,379","-1,116","14,361","3,313","12,575","23,777","-1,04,033","59,285","1,79,338","24,057","28,156","-1,09,382","-14,901","1,39,201","7,662","-9,373","16,139","83,514","5,899","39,741","7,761","15,991","18,691","-3,090","6,112","3,162",90,"3,69,03,114"
1. 4. Otros instrumentos de capital ,"70,74,463","16,215","6,93,758","3,320","8,23,846","4,03,671","2,51,811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92,67,084"
1. 4. 1. De instrumentos financieros compuestos ,0,0,0,0,"8,23,846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,23,846"
1. 4. 2. Cuotas participativas y fondos asociados (solo Cajas de Ahorros) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 4. 3. Resto de instrumentos de capital ,"70,74,463","16,215","6,93,758","3,320",0,"4,03,671","2,51,811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"84,43,238"
1. 5. Menos: Valores propios ,"12,609","45,416","1,758",0,"1,30,436",608,0,0,"49,092",0,0,0,0,0,0,0,0,0,33,0,7,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,"2,40,985"
1. 6. Resultado del ejercicio ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. 7. Menos: Dividendos y retribuciones ,"33,30,026","1,35,582",0,0,0,0,0,0,0,"3,50,008",0,0,0,0,0,"3,000","1,43,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,62,306"
2. AJUSTES POR VALORACIÓN ,"-10,71,264","46,851","-4,53,701","-16,462","-2,86,080","-27,943","-36,541","-92,030","-35,143","-2,745","-8,704","-33,928","49,242",0,0,"-11,507",98,"-1,00,683","-14,634","-27,980","-55,988",0,0,-419,"-8,311","1,104","-3,414",0,"-1,662",-171,"-5,053",6,479,"-2,643",1,-149,0,-892,0,"-1,024",0,"-1,804",0,0,0,"4,503","1,121",0,-25,559,-174,97,-783,0,"3,058",437,-349,0,0,-556,0,0,0,"-21,95,206"
2. 1. Activos financieros disponibles para la venta ,"-10,27,835","81,470","-4,69,979","-51,568","-2,82,345","-28,116","-36,541","-93,416","-35,143",0,"-8,406","-33,928","2,186",0,0,"-11,507",98,"-1,02,973","-14,634","-27,980","-55,988",0,0,-419,"-8,311","1,104","-3,414",0,"-1,662",-177,"-5,053",0,479,"-2,643",1,-149,0,-892,0,"-1,024",0,"-1,804",0,0,0,"4,924","1,121",0,-25,559,-174,97,-783,0,"3,058",0,-349,0,0,-556,0,0,0,"-22,12,697"
2. 2. Coberturas de los flujos de efectivo ,0,"-33,247","16,278","35,106","-1,075",0,0,"1,386",0,"-2,745",0,0,"47,056",0,0,0,0,"2,290",0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-421,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,"65,077"
2. 3. Coberturas de inversiones netas en negocios en el extranjero ,"-43,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-43,428"
2. 4. Diferencias de cambio ,0,"-1,372",0,0,"-2,660",173,0,0,0,0,-298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-4,157"
2. 5. Activos no corrientes en venta  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2. 7. Resto de ajustes por valoración ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PATRIMONIO NETO ,"4,28,55,148","2,61,46,570","78,64,843","49,89,167","55,86,137","25,98,704","15,75,482","17,20,283","11,91,819","78,88,669","7,19,735","5,84,498","7,85,290","1,02,663","1,57,241","2,58,448","2,26,347","3,47,855","2,48,952","4,29,968","4,20,142","3,90,242","2,63,062","4,06,128","44,806","98,408","1,17,513","80,715","79,088","2,20,656","79,588","1,12,022","1,03,964","1,47,948","1,05,988","37,286","87,985","22,843","72,659","37,089","89,389","1,37,393","4,06,066","63,793","2,46,851","78,796","81,682","1,90,619","67,298","2,11,573","1,22,651","77,382","32,739","1,10,555","27,037","91,173","23,202","34,021","32,730","17,354","17,742","12,177","9,106","11,13,87,280"
