Var,0049,0182,0075,0030,0081,0128,0072,0065,0093,0224,0061,0042,0019,0038,0073,0198,0036,0231,0046,0086,0130,0223,0216,0122,0233,0094,0138,0057,0078,0185,0234,0125,0236,0232,0227,0031,0229,0142,0129,0059,0186,0063,0003,0225,0211,0058,0136,0226,0113,0184,1490,0220,0011,0188,0200,0219,0132,0235,0121,0091,0083,0133,
3. 1. Depósitos en entidades de crédito  ,"1,09,27,518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,09,27,518"
3. 2. Crédito a la clientela  ,"70,84,997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70,84,997"
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,"1,88,205",0,0,0,0,0,0,0,0,0,0,0,"1,593",0,0,0,0,0,0,0,0,0,0,0,"18,976",0,0,"1,214",0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,10,931"
3. 4. Instrumentos de capital  ,0,0,0,0,0,"22,383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,225"
Pro-memoria: Prestados o en garantía  ,"1,57,49,721",0,0,0,0,0,"1,88,205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,59,37,926"
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"2,12,87,617","2,89,06,603","1,28,64,635","77,19,681","1,06,65,375","43,34,592","24,46,185","24,50,238","16,19,875",0,"4,20,090","13,22,949","4,399",0,0,"18,99,625",832,"40,24,856","1,56,951","10,02,093","1,11,895",0,63,"6,310","2,44,450","36,449","86,836",0,"1,78,264","14,253","1,64,339",32,"2,755","2,59,274",301,"47,927","3,35,654","24,221",61,"8,775","5,77,440","4,18,430",0,0,"64,626","1,804",0,491,"1,187","21,147","18,507","1,19,708",32,"14,042",260,0,0,"11,287",0,507,0,0,"10,38,97,923"
4. 1. Valores representativos de deuda ,"2,07,35,161","2,43,15,569","1,24,44,144","70,60,102","96,61,445","42,83,751","24,07,468","24,41,119","15,91,436",0,"3,50,861","13,04,972",364,0,0,"18,86,510",0,"40,24,856","1,23,975","8,39,340","1,11,457",0,0,0,"2,39,556","34,945","85,932",0,"1,68,065","12,629","1,56,958",0,"1,908","2,59,274",0,"39,042","3,35,654","21,527",0,"3,568","5,29,041","4,18,408",0,0,"4,751",6,0,0,0,"17,397","18,504","1,17,483",0,0,0,0,0,"11,287",0,0,0,0,"9,60,58,465"
4. 2. Instrumentos de capital  ,"5,52,456","45,91,034","4,20,491","6,59,579","10,03,930","50,841","38,717","9,119","28,439",0,"69,229","17,977","4,035",0,0,"13,115",832,0,"32,976","1,62,753",438,0,63,"6,310","4,894","1,504",904,0,"10,199","1,624","7,381",32,847,0,301,"8,885",0,"2,694",61,"5,207","48,399",22,0,0,"59,875","1,798",0,491,"1,187","3,750",3,"2,225",32,"14,042",260,0,0,0,0,507,0,0,"78,39,458"
Pro-memoria: Prestados o en garantía  ,"89,05,332","73,39,990","55,76,560","49,54,187","45,80,686","42,45,894","18,18,686","24,50,238","6,43,184",0,"1,06,163","10,17,851",159,0,0,"2,42,471",0,"25,40,185","26,198","3,64,519","18,600",0,0,0,0,0,"27,530",0,"84,890",0,"39,305",0,"1,564",0,0,0,0,436,0,0,"3,49,263",0,0,0,"3,262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,53,37,153"
5. INVERSIONES CREDITICIAS  ,"22,76,43,576","26,19,50,383","10,26,43,648","7,80,77,817","7,15,50,820","4,56,28,447","2,44,10,373","2,66,85,097","2,11,57,088","2,18,07,310","83,41,972","52,15,340","1,57,99,284","32,74,548","35,53,246","97,50,430","64,05,143","1,36,69,005","37,12,954","50,73,626","58,95,164","11,88,499","20,97,855","27,83,700","4,46,239","12,33,147","15,24,904","12,78,164","7,24,861","11,23,717","6,43,379","18,22,535","19,75,890","4,23,507","13,06,063","5,71,513","8,93,709","4,13,416","18,62,964","3,22,717","1,71,512","32,51,087","3,41,401","29,15,099","2,74,505","7,05,449","5,23,828","8,25,193","50,298","1,14,564","77,702","32,007","2,62,269","28,144","98,608","1,64,341","33,012","22,749","17,909","12,182","9,196","18,046","99,48,31,151"
5. 1. Depósitos en entidades de crédito ,"4,38,72,562","2,33,70,577","95,29,352","87,01,821","44,10,540","10,61,394","12,45,631","9,15,421","3,99,832","1,66,06,790","3,94,428","14,10,463","8,50,290","32,74,548","34,36,817","92,39,788","48,15,943","11,87,013","1,03,930","2,57,060","6,35,857","11,345","78,445","11,37,867","3,66,937","10,45,069","26,928","12,18,167","49,253","2,94,885","40,472","58,685","41,337","3,23,856","2,45,496","67,549","11,862","44,352","18,62,942","1,18,265","36,290","31,46,848","2,40,594","59,108","30,739","1,08,656","4,26,549","2,41,692","50,298","1,13,851","65,035","27,627","2,46,842","18,389","22,438","68,821","33,012","12,494","17,887","9,176","9,196","18,046","14,77,67,357"
5. 2. Crédito a la clientela  ,"17,02,84,425","23,71,47,198","9,31,14,296","6,93,02,910","6,71,40,280","4,45,67,053","2,22,50,679","2,57,69,676","1,89,43,233","44,71,568","79,47,544","38,04,877","1,49,48,994",0,"28,676","5,10,642","15,89,200","1,24,81,992","36,09,024","48,16,566","48,50,664","11,77,154","20,19,410","16,45,833","79,302","1,88,078","14,97,976","59,997","6,75,608","8,28,832","6,02,907","17,63,850","19,34,553","99,651","10,60,567","5,03,964","8,81,847","3,69,064",22,"2,04,452","1,35,222","1,04,238","1,00,807","28,55,991","2,43,766","5,96,793","97,279","5,83,501",0,713,"12,667","4,380","15,427","9,755","76,134","94,015",0,"10,255",22,"3,006",0,0,"82,81,16,535"
5. 3. Valores representativos de deuda  ,"1,34,86,589","14,32,608",0,"73,086",0,0,"9,14,063",0,"18,14,023","7,28,952",0,0,0,0,"87,753",0,0,0,0,0,"4,08,643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"1,505",0,0,0,0,0,0,"1,89,47,258"
Pro-memoria: Prestados o en garantía  ,"34,74,349","4,47,98,028","3,42,78,654","29,914","8,46,490",0,"42,66,112","6,03,257","1,33,32,734","13,50,000","1,01,171","10,499","3,73,163",0,0,0,"12,54,056",0,0,"7,514","4,58,643",0,0,0,0,"7,55,516","4,39,283",0,0,"30,264","29,365",0,0,"14,382",0,0,0,0,0,0,0,"3,741",0,0,"1,987",0,0,0,0,0,0,0,0,"3,274",0,0,0,0,0,0,0,0,"10,64,62,396"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"92,66,152","68,73,224","34,12,285",0,"32,57,506","20,89,476",0,0,0,0,0,0,0,0,0,0,0,"6,77,341",0,"7,56,623",0,0,0,"6,82,333",0,"75,640",0,"30,160",0,"77,721",0,0,0,0,"27,674",0,"55,414",0,0,0,0,0,0,"3,71,584",0,0,0,0,"12,159","20,398",0,0,"85,629",0,0,0,0,0,0,0,0,"2,77,71,319"
Pro-memoria: Prestados o en garantía  ,0,"6,81,964","39,14,071","32,71,358",0,0,"2,40,873",0,0,0,0,0,0,0,0,0,0,0,"2,00,607",0,"7,56,623",0,0,0,0,0,"46,870",0,"30,160",0,"62,584",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,45,841",0,0,0,0,0,188,0,0,"84,495",0,0,0,0,0,0,0,0,"96,35,634"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,"90,317",0,"92,179",0,"11,421","19,695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,13,612"
8. DERIVADOS DE COBERTURA ,"40,57,903","40,38,620","9,03,962","13,99,046","3,83,930","2,12,670","1,35,285","47,940","9,957","67,948","1,19,835","15,246","1,67,467",0,0,0,0,"2,24,401","10,102",323,"3,446",0,460,0,"2,66,642",0,0,0,0,0,0,0,"1,541",0,0,0,"9,867",0,0,0,0,"72,360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,21,48,951"
9. ACTIVOS NO CORRIENTES EN VENTA ,"13,57,276","12,33,604","14,08,045","12,86,868","2,34,238","30,217","2,42,474","63,307","1,34,097","39,579","36,617","74,413","34,659",0,0,0,0,0,"1,422","24,566","18,837","33,770",142,0,0,0,"7,106",0,"3,191",0,0,0,"31,489",0,426,"1,142",134,"1,893",0,0,0,0,0,0,"1,475",0,58,0,0,0,0,21,0,0,"2,767",0,0,0,0,0,0,0,"63,03,833"
10. PARTICIPACIONES ,"6,67,49,995","2,90,00,325","18,24,012","6,47,256","16,03,346","5,46,867","1,72,057","26,792","3,57,529","42,54,843","3,33,044","1,88,511","17,733",0,33,"20,883","1,15,274",0,"45,457","5,85,740",6,"3,46,231",0,"57,434","12,333","1,236","4,921",0,"3,616",0,"28,226",0,698,"1,07,400","9,234",640,0,"8,802",7,"2,301","4,350","2,99,429",0,661,"19,586","23,290","4,043","8,234","1,45,058","10,000",0,0,"10,110","1,112","4,690",0,0,50,11,14,0,0,"10,76,03,420"
10. 1. Entidades asociadas ,"7,07,514","39,63,418","32,283","23,824","3,09,569","3,412","5,715",0,"45,964",0,0,456,0,0,33,"9,434",0,0,"12,201","15,376",0,"3,46,231",0,0,0,0,0,0,0,0,0,0,0,0,41,634,0,"2,160",3,0,0,0,0,0,"7,626",0,0,0,264,"10,000",0,0,0,0,0,0,0,0,5,0,0,0,"54,96,163"
10. 2. Entidades multigrupo ,"4,99,758","43,48,210","1,33,906","84,492","8,616",162,"2,398",0,"53,261","12,160",0,"1,503","2,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,4,0,0,0,0,0,"9,952",0,0,0,0,0,0,0,0,0,201,0,0,0,6,0,0,0,"51,56,887"
10. 3. Entidades del grupo ,"6,55,42,723","2,06,88,697","16,57,823","5,38,940","12,85,161","5,43,293","1,63,944","26,792","2,58,304","42,42,683","3,33,044","1,86,552","15,529",0,0,"11,449","1,15,274",0,"33,256","5,70,364",6,0,0,"57,434","12,333","1,236","4,921",0,"3,616",0,"28,226",0,698,"1,07,400","9,139",6,0,"6,642",0,"2,301","4,350","2,99,429",0,661,"2,008","23,290","4,043","8,234","1,44,794",0,0,0,"10,110","1,112","4,489",0,0,50,0,14,0,0,"9,69,50,370"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"28,48,061","18,47,858","32,260","14,03,172","1,67,291","7,789","24,956","41,222","16,064","22,321","2,103",0,0,0,0,0,196,34,0,"1,267","29,991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,"29,823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64,74,544"
13. ACTIVO MATERIAL ,"12,32,661","14,78,325","3,15,390","9,81,996","6,15,008","3,70,669","1,28,616","1,29,319","2,12,660",43,"1,30,896","52,840","51,334",0,0,"1,772",0,132,"60,675","28,395","21,368","1,202","14,565","8,504","1,628","8,596","26,502",0,"13,286","35,952","2,558","3,328","3,323","7,253",170,"17,967",409,"7,048",0,"5,734","7,141","4,320",28,"1,548","43,712",872,"34,655","2,271",80,263,321,"1,542","3,637","1,268","1,831","2,744",0,425,0,0,0,0,"60,76,782"
13. 1. Inmovilizado material ,"12,30,451","14,77,459","3,07,550","9,53,126","6,09,659","3,70,669","1,12,262","1,29,197","1,91,520",43,"1,30,896","44,781","45,763",0,0,"1,772",0,132,"60,675","28,395","21,368","1,202","14,565","8,504","1,628","8,596","23,544",0,"11,710","35,952","2,554","3,155","3,323","7,253",170,"10,259",409,"7,048",0,"5,734","7,141","3,018",28,"1,548","43,712",872,"19,867","2,271",80,263,321,"1,542","3,637","1,268","1,831","2,744",0,425,0,0,0,0,"59,51,892"
13. 1. 1.  De uso propio ,"7,46,256","14,77,459","3,07,550","9,53,126","6,09,659","3,59,201","1,12,262","1,29,197","1,91,520",43,"1,03,280","44,781","45,763",0,0,"1,772",0,132,"60,675","28,395","21,368","1,202","14,565","8,504","1,628","8,596","23,544",0,"11,710","35,952","2,554","3,155","3,323","7,253",170,"10,259",409,"7,048",0,"5,734","7,141","3,018",28,"1,548","43,712",872,"19,867","2,271",80,263,321,"1,542","3,637","1,268","1,831","2,744",0,425,0,0,0,0,"54,28,613"
