Var,182,49,75,30,81,128,65,72,93,224,61,42,19,38,36,231,198,73,46,130,86,223,122,129,94,233,185,57,216,227,138,234,99,78,125,229,232,142,31,59,9,186,63,217,3,58,136,211,113,226,225,184,188,1490,11,220,133,200,219,132,115,121,91,83,235,
3. 1. Depósitos en entidades de crédito  ,0,"1,65,51,125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,65,51,125"
3. 2. Crédito a la clientela  ,0,"47,14,579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47,14,579"
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,"8,94,156",0,0,0,0,0,0,0,0,0,0,"1,592",0,0,0,0,0,0,0,0,0,0,0,0,"16,896",0,0,0,0,"1,187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,338","9,25,169"
3. 4. Instrumentos de capital  ,0,0,0,0,0,"19,974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,"25,088"
Pro-memoria: Prestados o en garantía  ,0,"51,42,452",0,0,0,0,0,"8,94,156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,36,608"
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"2,79,25,639","2,07,13,676","1,35,98,732","96,35,685","1,05,37,865","41,64,334","44,73,677","42,28,387","8,44,985",0,"1,50,458","10,04,770","3,649",0,832,"45,88,484","24,80,294",0,"1,77,132","2,17,258","10,16,535",0,"6,311",61,"42,614","1,03,422","5,26,238",0,"3,632",314,"68,598","1,54,443","4,25,286","1,75,722",32,0,"2,65,463","67,822","25,224","28,291",157,"3,16,737",8,510,0,"1,564",0,"79,666","1,176","1,092",0,"64,902","14,761",0,0,"81,069",0,261,0,0,0,0,3,0,0,"10,82,17,771"
4. 1. Valores representativos de deuda ,"2,36,34,136","1,95,38,565","1,32,08,807","93,64,027","97,35,238","41,25,532","44,64,625","41,69,707","7,44,031",0,"1,03,277","9,80,888",258,0,0,"45,88,484","24,67,344",0,"1,37,331","2,16,920","8,40,300",0,0,0,"41,235","1,00,533","5,25,105",0,"3,632",0,"65,182","1,46,588","4,25,272","1,60,865",0,0,"2,65,463","67,216","14,937","21,858",0,"2,68,063",0,0,0,0,0,"5,816",0,0,0,"61,152",0,0,0,"81,067",0,0,0,0,0,0,0,0,0,"10,05,73,454"
4. 2. Instrumentos de capital  ,"42,91,503","11,75,111","3,89,925","2,71,658","8,02,627","38,802","9,052","58,680","1,00,954",0,"47,181","23,882","3,391",0,832,0,"12,950",0,"39,801",338,"1,76,235",0,"6,311",61,"1,379","2,889","1,133",0,0,314,"3,416","7,855",14,"14,857",32,0,0,606,"10,287","6,433",157,"48,674",8,510,0,"1,564",0,"73,850","1,176","1,092",0,"3,750","14,761",0,0,2,0,261,0,0,0,0,3,0,0,"76,44,317"
Pro-memoria: Prestados o en garantía  ,"81,36,459","2,71,643","92,93,754","55,40,207","46,89,441","27,20,935","44,73,677","16,49,511","2,77,528",0,"46,353","10,04,770",0,0,0,"13,61,165","10,83,400",0,"16,060","5,041","1,93,151",0,0,0,0,0,0,0,0,0,"37,602","62,777",0,0,0,0,0,"10,175",0,0,0,"73,320",0,0,0,0,0,"3,531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,09,50,500"
5. INVERSIONES CREDITICIAS  ,"26,34,64,087","24,08,18,384","10,29,29,767","10,43,28,054","6,79,54,999","4,58,85,209","2,92,01,565","2,40,05,223","2,13,57,489","2,36,29,755","82,60,203","76,41,422","1,53,42,007","63,89,246","76,09,935","1,28,99,102","83,25,479","45,16,402","35,19,423","60,75,482","54,11,290","16,68,484","34,82,421","13,42,745","13,42,030","9,28,760","21,10,629","5,86,026","20,19,597","13,47,275","15,10,579","6,46,999","1,39,082","7,08,795","18,74,742","10,24,431","4,30,121","4,74,429","5,19,917","6,97,782","65,27,351","1,63,363","34,56,554","17,96,570","3,26,772","5,33,699","2,97,981","3,36,125","64,747","8,04,646","29,16,009","97,679","35,811","91,711","1,95,898","40,413","2,70,796","95,182","1,15,873","32,809","20,182","17,883","12,667","9,113","9,070","1,05,06,88,271"
5. 1. Depósitos en entidades de crédito ,"2,82,91,258","5,54,86,407","1,05,86,192","2,35,27,566","49,43,422","23,72,443","14,12,700","13,56,525","4,11,853","1,66,30,275","3,84,728","1,97,494","10,65,482","63,89,246","52,42,872","9,81,542","63,75,243","35,21,208","38,801","10,19,058","5,21,102","12,918","19,05,639","13,42,745","11,31,913","8,34,736","10,63,641","5,71,898",0,"2,85,945","51,001","48,670","85,904","52,491","58,847","1,00,520","1,52,688","67,285","51,429","61,959","17,94,330","35,208","33,84,016","1,853","2,26,772","1,07,978","2,55,833","32,620","64,747","2,81,209","49,460","96,830","31,403","78,220","1,92,514","39,894",60,"27,026","33,497","32,809","20,154","17,883","8,666","9,113","7,057","18,54,64,798"
5. 2. Crédito a la clientela  ,"23,51,72,829","17,28,59,863","9,23,43,575","8,04,69,926","6,30,11,577","4,35,12,766","2,77,88,865","2,21,62,699","1,88,81,753","51,13,988","78,75,475","74,43,928","1,42,76,525",0,"23,67,063","1,19,17,560","19,50,236","25,243","34,80,622","50,56,424","48,90,188","16,55,566","15,76,782",0,"2,10,117","94,024","10,46,988","14,128","20,19,597","10,61,330","14,59,578","5,98,329","53,178","6,56,304","16,43,310","9,23,911","2,77,433","4,07,144","4,68,488","6,35,813","47,33,021","1,28,155","72,538","17,94,717","1,00,000","4,25,721","42,148","3,03,505",0,"5,23,437","28,66,549",849,"4,408","13,491","3,384",519,"2,70,736","68,120","78,632",0,28,0,"4,001",0,"2,013","84,68,39,097"
5. 3. Valores representativos de deuda  ,0,"1,24,72,114",0,"3,30,562",0,0,0,"4,85,999","20,63,883","18,85,492",0,0,0,0,0,0,0,"9,69,951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,72,585",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"3,744",0,0,0,0,0,0,"1,83,84,376"
Pro-memoria: Prestados o en garantía  ,"3,90,13,481","1,38,191","2,79,78,171","1,37,679","1,87,169",0,"8,78,770","52,50,508","1,23,63,527","13,50,000","16,230",0,"4,47,766",0,"19,25,985",0,0,0,0,"8,405","1,35,626",0,0,0,"9,42,901",0,"42,055",0,0,0,"4,83,306","35,661","45,924",0,0,0,"4,719","5,073",0,"61,278","14,74,901","1,751",0,0,0,0,0,0,0,0,0,0,"12,569",0,0,0,0,0,0,0,0,0,0,0,0,"9,29,41,646"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,"97,68,499",0,"24,36,493","20,65,532",0,"23,89,340",0,"7,31,560",0,0,0,"6,92,790",0,0,0,0,0,0,"5,40,779",3,0,0,0,0,0,"3,44,360",0,0,0,0,"72,627","1,01,771",0,0,0,0,0,"55,111","12,562",0,0,0,0,0,0,0,0,"71,153",0,0,0,"11,120","76,218","19,159",0,0,0,0,0,0,0,0,0,0,0,"1,93,89,077"
Pro-memoria: Prestados o en garantía  ,"32,03,358",0,"10,78,018","18,38,736",0,"9,89,685",0,"3,61,089",0,0,0,"6,92,790",0,0,0,0,0,0,"1,24,607",0,0,0,0,0,0,0,0,0,0,0,"56,260","63,179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,603",0,0,0,0,"75,840",238,0,0,0,0,0,0,0,0,0,0,0,"85,33,403"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,"1,17,604",0,0,"1,58,260",0,"4,335",0,"19,034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,99,233"
8. DERIVADOS DE COBERTURA ,"39,62,884","47,60,167","12,46,649","15,90,582","7,97,338","2,18,642",207,"2,19,763","9,767","1,23,225","1,26,117","94,551","2,07,155",0,0,"2,38,798",11,0,"35,519","1,900","8,517",0,0,0,0,"3,61,200",558,0,"56,978",0,0,0,0,0,37,"13,393",0,0,0,181,"4,938",0,"1,09,587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,41,88,664"
9. ACTIVOS NO CORRIENTES EN VENTA ,"8,33,838","7,01,672","9,16,197","9,92,047","85,716","19,127","15,002","1,71,665","83,548","57,481","32,609","62,785","22,601",0,0,0,0,0,"2,815","19,003","4,592","22,694",0,0,0,0,0,0,"1,48,482",313,"6,546",271,0,510,0,0,0,"1,662","1,149",0,"1,186",0,0,"19,078",0,0,58,"1,457",1,0,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,"42,24,131"
10. PARTICIPACIONES ,"2,47,98,800","6,19,75,334","17,47,989","6,06,153","8,98,011","5,49,192","26,791","1,46,476","2,39,681","43,13,847","3,04,690","2,88,750","21,618",0,"1,15,271",0,"20,883",33,"28,078",6,"81,598","3,46,231","77,078",7,"1,146","4,006",0,0,0,"7,385","4,921","33,871",1,"1,116",0,0,"1,07,400","8,802",640,"2,301","1,21,318","4,350","3,63,157",698,0,"23,290","4,729","26,414","1,45,061","9,704",661,"10,000","1,112",0,"10,110",0,0,"4,903",0,0,0,10,2,0,50,"9,74,83,675"
10. 1. Entidades asociadas ,"37,06,075","1,49,805","22,421","10,632","2,90,537","3,087",0,"1,371","53,266",0,0,456,0,0,0,0,"9,434",33,"14,325",0,"15,376","3,46,231",0,7,0,0,0,0,0,95,0,"6,064",0,0,0,0,0,"2,160",634,0,107,0,0,0,0,0,0,"7,185",267,0,0,"10,000",0,0,0,0,0,0,0,0,0,10,0,0,0,"46,49,578"
10. 2. Entidades multigrupo ,"13,600","5,00,999","9,304","79,053","7,443",737,0,"2,398","53,261","6,912",0,"1,503","2,204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,058",0,0,0,0,0,0,0,0,"11,683",0,0,0,0,0,0,"9,175",0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,"7,01,532"
10. 3. Entidades del grupo ,"2,10,79,125","6,13,24,530","17,16,264","5,16,468","6,00,031","5,45,368","26,791","1,42,707","1,33,154","43,06,935","3,04,690","2,86,791","19,414",0,"1,15,271",0,"11,449",0,"13,753",6,"66,222",0,"77,078",0,"1,146","4,006",0,0,0,"7,290","4,921","24,749",1,"1,116",0,0,"1,07,400","6,642",6,"2,301","1,09,528","4,350","3,63,157",698,0,"23,290","4,729","10,054","1,44,794","9,704",661,0,"1,112",0,"10,110",0,0,"4,701",0,0,0,0,2,0,50,"9,21,32,565"
11. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ,"18,70,674","29,68,924","52,533","14,16,522","1,94,758",0,"54,426","24,767","15,577","24,464","2,042",0,0,0,258,13,0,0,0,"31,684","1,418",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,148,0,0,0,"22,086",0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,"66,80,508"
13. ACTIVO MATERIAL ,"14,37,328","13,05,485","3,51,456","10,33,517","6,15,312","3,78,947","1,55,465","1,45,585","2,12,810",44,"1,37,521","65,189","52,743",0,54,128,"1,898",11,"64,799","24,063","34,789","1,779","8,149",0,"9,328","2,237","35,236",1,53,283,"27,954","2,889","4,866","14,797","3,602",523,"8,288","9,593","15,772","6,733","3,880","7,571",24,"2,036",29,778,"34,203","44,028",85,"3,078","1,998",358,"1,281",635,"4,093","1,628",61,"1,934","2,716",0,0,0,0,0,0,"62,79,643"
13. 1. Inmovilizado material ,"14,36,222","13,03,214","3,42,898","10,03,123","6,09,047","3,78,947","1,55,338","1,30,006","2,01,566",44,"1,37,521","60,620","47,079",0,54,128,"1,898",11,"64,799","24,063","34,789","1,779","8,149",0,"9,328","2,237","35,236",1,53,283,"24,921","2,885","3,543","12,440","3,429",523,"8,288","9,593","10,874","6,733","3,880","7,571",24,"2,036",29,778,"10,636","44,028",85,"3,078","1,998",358,"1,281",635,"4,093","1,628",61,"1,934","2,716",0,0,0,0,0,0,"61,58,511"
13. 1. 1.  De uso propio ,"14,36,222","7,44,311","3,42,898","10,03,123","6,09,047","3,66,263","1,55,338","1,30,006","2,01,566",44,"1,08,721","60,620","47,079",0,54,128,"1,898",11,"64,799","24,063","34,789","1,779","8,149",0,"9,328","2,237","35,236",1,53,283,"24,921","2,885","3,543","12,440","3,429",523,"8,288","9,593","10,874","6,733","3,880","7,571",24,"2,036",29,778,"10,636","44,028",85,"3,078","1,998",358,"1,281",635,"4,093","1,628",61,"1,934","2,716",0,0,0,0,0,0,"55,58,124"
13. 1. 2.  Cedido en arrendamiento operativo ,0,"5,58,903",0,0,0,"12,684",0,0,0,0,"28,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,00,387"
13. 1. 3.  Afecto a la Obra Socias (sólo Cajas de Ahorro y Cooperativas de Crédito) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13. 2. Inversiones inmobiliarias ,"1,106","2,271","8,558","30,394","6,265",0,127,"15,579","11,244",0,0,"4,569","5,664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,033",4,"1,323","2,357",173,0,0,0,"4,898",0,0,0,0,0,0,0,"23,567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,21,132"
