Var,0049,0182,0081,0075,0128,0065,0129,0224,0061,0019,0038,0073,0198,0036,0046,0130,0122,0216,0231,0057,0138,0229,0234,0078,0223,0099,0236,0232,0031,0227,0233,0125,0094,0186,0211,0059,0226,0083,0225,0058,0220,0136,0003,0011,0133,1490,0188,0184,0113,0200,0235,0219,0132,0238,0121,0091,1544,,,,0151
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO DE SABADELL,BANCO POPULAR ESPAÑOL ,BANKINTER ,BARCLAYS BANK ,BBVA BANCO DE FINANCIACIÓN,SANTANDER CONSUMER FINANCE,BANCA MARCH,DEUTSCHE BANK S.A.E.,BANESTO BANCO DE EMISIONES ,OPEN BANK,BANCO COOPERATIVO ESPAÑOL ,SANTANDER INVESTMENT,BANCO GALLEGO,BANCO CAIXA GERAL,CITIBANK ESPAÑA ,TARGOBANK,DEXIA SABADELL,BANCO DEPOSITARIO BBVA ,BANKOA ,BANCOPOPULAR-E,BANCO CAMINOS,BANCA PUEYO,GENERAL ELECTRIC CAPITAL BANK,BANKIA BANCA PRIVADA,LLOYDS BANK INTERNATIONAL,BANCO INVERSIS,BANCO ETCHEVERRÍA ,UNO-E BANK,POPULAR BANCA PRIVADA,BANCOFAR ,RBC INVESTOR SERVICES ESPAÑA,BANCO MEDIOLANUM,EBN BANCO DE NEGOCIOS,BANCO DE MADRID ,UBS BANK,RENTA 4 BANCO,BANCO CETELEM,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO DE DEPÓSITOS,ALLFUNDS BANK,NUEVO MICRO BANK,SELF TRADE BANK,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,BANCO INDUSTRIAL DE BILBAO ,PRIVAT BANK DEGROOF,BANCO PICHINCHA ESPAÑA,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNAL.,BANCO DE PROMOCIÓN DE NEGOCIOS ,BANCO POPULAR PASTOR,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,ANDBANK ESPAÑA,TOTAL BANCOS,,ACTIVO,JP MORGAN CHASE BANK NATIONAL ASSOCIATION
5. 2. Crédito a la clientela  ,"19,47,60,645","22,11,07,992","11,25,45,717","10,25,38,364","4,30,00,996","2,14,36,365",11,"77,14,186","72,71,263","1,35,80,313",0,"26,422","12,39,462","11,40,648","19,25,173","41,00,280","14,14,114","23,92,884","1,11,50,959","15,261","14,28,261","8,19,819","5,88,980","6,63,043","7,48,316",,"15,85,798","2,05,630","12,77,279","10,55,428","83,019","16,44,454","2,37,737","1,71,403","1,35,911","1,28,429","11,35,037","64,306","27,72,869","3,71,432",128,"1,48,750","1,06,567","73,175","4,89,605","24,425","16,355",132,343,"93,075","1,01,984","1,25,600",0,0,11,"1,001","46,665","76,37,06,022",,5. 2. Crédito a la clientela  ,"4,02,323"
5. 3. Valores representativos de deuda  ,"2,11,27,496","20,04,776","23,37,900","10,63,614","86,707",0,0,"2,80,590",0,0,0,"66,918","11,834",0,0,"4,08,985","2,68,727",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,"7,878",0,"2,76,65,461",,5. 3. Valores representativos de deuda  ,0
Pro-memoria: Prestados o en garantía  ,"75,32,416","5,08,85,824","14,27,563","2,56,67,481",0,"4,41,039",0,"13,50,000","2,61,826","5,987",0,0,0,"11,67,239",0,"4,55,257","10,42,704",0,0,0,"74,750",0,"20,287",0,0,,"1,342","7,997",0,0,0,0,"1,98,500",0,0,"1,53,893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,06,94,105",,Pro-memoria: Prestados o en garantía  ,0
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"97,10,791",0,0,"27,46,426",0,0,0,0,0,0,0,"4,02,585",0,"8,21,713","9,45,213",0,0,0,0,"80,723",0,"18,178","30,279",0,,0,0,"91,062",0,"3,28,196",0,0,0,"7,16,110","7,02,424",0,0,0,0,0,0,0,0,0,"19,001","1,31,275","8,789",0,0,0,0,0,0,0,0,0,"1,67,52,765",,6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0
Pro-memoria: Prestados o en garantía  ,0,"32,73,085",0,0,0,0,0,0,0,0,0,0,"3,22,018",0,0,"9,45,213",0,0,0,0,"39,266",0,"13,348","30,279",0,,0,0,0,0,0,0,0,0,"6,94,577",0,0,0,0,0,0,0,0,0,0,93,"61,065",0,0,0,0,0,0,0,0,0,0,"53,78,944",,Pro-memoria: Prestados o en garantía  ,0
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,"1,34,663","1,31,434",0,"1,62,711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,29,123",,7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0
8. DERIVADOS DE COBERTURA ,"46,45,895","30,20,592","47,06,486","6,82,445","93,615","67,650",0,"73,796","1,66,827","1,81,477",0,0,0,0,"4,753","1,385",0,33,"1,40,579",0,0,"11,579",0,0,0,,916,0,0,0,"1,02,458",0,0,0,0,0,0,0,0,0,"2,537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,39,03,023",,8. DERIVADOS DE COBERTURA ,0
9. ACTIVOS NO CORRIENTES EN VENTA ,"13,51,072","22,72,546","18,75,926","15,72,792","32,526","1,00,862",0,"10,198","30,195","76,229",0,0,0,0,"4,065","14,235",0,"4,293",0,0,"5,991","1,128",0,330,"12,068",,"19,064",0,"1,761",114,0,688,0,648,"1,017",0,0,0,0,"1,989",0,0,0,0,0,0,0,0,0,0,"2,057",0,0,0,0,0,0,"73,91,794",,9. ACTIVOS NO CORRIENTES EN VENTA ,0
10. PARTICIPACIONES ,"7,15,23,500","2,87,29,354","29,11,460","24,10,485","5,94,793","81,845",7,"43,24,174","5,76,958","19,563",0,33,"19,268","1,51,000","29,680",0,"17,651",450,0,0,"4,921",0,"44,084","13,195",0,,"3,970","72,900",640,"8,771","4,006",0,902,"4,350","16,700","23,386","7,668","25,284",661,"17,975",0,"4,043",0,"16,110",0,0,"3,612","2,500","7,704","4,523",896,814,0,0,0,14,0,"11,16,79,850",,10. PARTICIPACIONES ,0
10. 1. Entidades asociadas ,"15,16,602","44,94,496","4,03,416","2,90,191","8,422",0,7,0,"9,078",0,0,33,"7,819",0,"13,291",0,0,0,0,0,0,0,657,0,0,,0,0,634,95,0,0,0,0,"7,346",0,0,"1,361",0,0,0,0,0,0,0,0,0,"2,500","1,418",0,0,0,0,0,0,0,0,"67,57,366",,10. 1. Entidades asociadas ,0
