Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
5. 1. Depósitos en entidades de crédito ,"4,18,64,441","3,68,60,849","1,62,12,822","1,28,32,495","47,84,672","36,51,755","28,84,003","8,77,301","5,81,525","1,11,72,961","22,11,018","1,20,14,492","37,82,030","2,30,049","2,40,874","1,86,947","63,98,601","53,03,245","41,69,191","4,46,293","22,49,911","42,758","11,752","32,70,764","13,47,035","17,39,915","8,17,935","16,65,497","12,99,293","2,15,445","1,84,083","1,329","73,862","71,455","6,79,952","5,31,658","55,352","19,89,542","1,02,596","1,20,624","86,548","4,71,816","1,63,996","63,423","82,958","1,23,019","38,22,048","2,68,562","2,381","1,84,125","44,968","3,63,347","25,280","1,15,979","1,17,376","51,490","1,43,163","5,423","50,344","17,886","34,095",545,"21,139","17,455","7,707","9,104","83,531"
5. 2. Crédito a la clientela  ,"18,36,89,190","22,29,74,395","7,21,32,867","7,29,35,203","6,18,02,746","4,02,89,073","2,61,95,216","2,06,27,805","1,85,63,016","56,65,676","1,14,90,601",0,"1,25,73,681","74,46,557","79,08,466","83,70,760","24,68,160",0,"20,516","1,03,94,664","48,45,526","33,56,134","21,42,921","3,13,275","48,12,418","2,40,886","10,79,563","17,72,568","97,423","44,127","10,66,809","21,50,589","14,76,637","5,98,464","13,798","1,21,783","6,19,950","49,20,298","6,90,369","9,55,284","4,18,663","4,81,710","4,16,244","14,37,439","4,13,560","1,43,628",54,"81,973","18,58,692","2,96,694",808,"11,736","31,32,214",0,"4,620","5,177","4,928","1,91,283","58,002","63,591",0,"10,80,873",11,10,"5,001",0,"10,425"
5. 3. Valores representativos de deuda  ,"46,72,613","6,020","7,02,038",0,0,0,0,"1,25,452","16,19,413","16,24,516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79,991",0,0,0,0,"39,467",0,0,36,"14,018",0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"14,31,021","57,29,973","13,690","2,14,51,106","10,25,892",0,"25,18,377","42,43,372","1,08,34,142","13,50,000","10,38,771",0,"11,55,345","23,577",0,0,"25,07,373",0,0,0,"8,68,189",0,0,0,"6,000","15,22,306","1,50,040",0,0,"83,914",0,0,"15,666","42,913",0,"3,546",0,"11,61,987","53,804",0,"61,104",0,"52,206",0,249,"68,271",0,0,0,0,0,0,0,0,"98,141",0,0,0,0,0,0,0,0,0,0,0,0
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"51,68,038","20,88,724","5,22,082",0,"9,76,837",0,"7,20,599",0,0,0,0,0,"2,74,536",0,0,0,0,0,0,0,0,0,0,134,0,0,0,"2,74,159",0,0,0,0,"1,04,608",0,0,0,0,0,0,"54,865",0,0,0,"12,945",0,0,0,0,0,0,0,0,0,"34,504","8,153",0,0,0,0,0,0,0,0,0,0,131
Pro-memoria: Prestados o en garantía  ,0,"10,52,323","20,69,299","5,22,082",0,"6,72,415",0,"1,74,649",0,0,0,0,0,"2,13,275",0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,"61,587",0,0,0,0,0,0,"15,546",0,0,0,0,0,0,0,0,0,0,0,0,0,"33,997",0,0,0,0,0,0,0,0,0,0,0,131
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,0,0,0,"27,224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8. DERIVADOS DE COBERTURA ,"42,38,096","38,00,257","10,73,873","5,46,725","5,75,123","1,08,816",634,"1,47,988","44,523","1,50,310","1,55,935",0,"1,74,378","51,111","53,694","94,381",0,0,0,"2,25,238",0,"23,146",0,50,"6,506",0,"2,686",0,"5,163",0,0,"39,064",0,"6,884",0,0,0,"4,572",180,"8,948",0,0,0,0,0,0,"89,703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9. ACTIVOS NO CORRIENTES EN VENTA ,"6,36,774","2,47,124","6,23,094","3,67,572","63,208","8,711","10,439","99,932","25,981","43,025","1,01,323",0,"3,337","34,019","29,462","27,400",0,0,0,0,"8,454","1,023","3,76,917",0,"2,107",0,0,0,0,0,8,520,685,0,0,0,538,"1,797",0,0,0,0,759,0,"1,088",0,0,0,"13,721",0,119,"4,087",0,1,0,0,0,0,"2,440",0,3,"3,337",0,0,0,0,0
10. PARTICIPACIONES ,"6,64,68,175","2,18,59,899","7,74,137","19,64,988","10,28,462","6,48,761","40,401","1,52,573","2,71,181","36,07,287",361,0,"35,075","3,00,557","2,89,685",0,"1,15,273",7,33,0,"75,068","28,185","3,46,231","20,883",53,"1,095",0,"1,50,125","4,133",1,"7,385",0,"4,921","25,607",0,"1,07,399","1,116","1,30,031","43,316",0,"26,222","9,704","14,270",0,640,"4,350","3,98,897",0,30,"23,290",0,0,661,"1,45,061","1,112",0,"7,001",0,"5,479",0,0,9,0,10,0,0,0
10. 1. Entidades asociadas ,"55,98,625","4,46,516","12,181","3,211","2,76,458","3,087",0,"1,338","53,271",535,0,0,0,456,0,0,0,7,33,0,"15,408","6,024","3,46,231","9,434",0,0,0,0,0,0,95,0,0,0,0,0,0,137,0,0,"6,893",0,"2,025",0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,10,0,0,0
10. 2. Entidades multigrupo ,"5,04,961","4,180","79,053","8,943","17,343",687,0,"2,398","86,868","6,912",361,0,"2,203","1,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"15,200","41,000",0,"8,563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0
