Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490,
3. 1. Depósitos en entidades de crédito  ,"1,58,02,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,58,02,174"
3. 2. Crédito a la clientela  ,"7,73,015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,73,015"
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,"8,95,307",0,0,0,0,0,0,0,0,0,0,0,0,"9,678",0,0,0,0,0,0,0,0,0,0,0,"15,938",0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,21,220"
3. 4. Instrumentos de capital  ,0,0,0,0,0,"12,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,"18,160"
Pro-memoria: Prestados o en garantía  ,"60,52,775",0,0,0,0,0,0,"8,95,307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69,48,082"
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"2,63,27,823","3,39,76,390","1,09,47,787","1,30,12,699","71,69,314","55,93,895","23,73,312","22,13,179","6,08,696",0,"66,175",0,"3,864","8,41,651","1,31,541",832,61,0,"46,21,236","2,64,568","2,27,344",0,"16,81,650","2,01,449","66,876","25,885","6,470","55,121","6,96,843","65,297","2,039","1,17,884","1,34,038",0,"1,96,649","1,45,647",201,"4,468","6,761","55,756","2,955","34,555",32,"19,631","2,31,331",8,0,510,"1,713","87,359",0,0,"61,513","15,321","29,970",0,0,379,0,0,0,0,0,0,0,2,"11,23,28,680"
4. 1. Valores representativos de deuda ,"2,48,69,067","2,75,78,114","1,06,03,511","1,25,80,588","64,13,252","55,67,096","23,71,849","21,25,857","4,56,932",0,"66,133",0,597,"8,18,394","83,830",0,0,0,"46,21,236","87,129","1,95,011",0,"16,68,863","2,01,111","64,214","13,486",0,"55,020","6,96,829","64,983","2,039","1,16,939","1,20,329",0,"1,96,649","1,30,529",0,631,"6,761","1,875",0,"31,589",0,"11,990","1,82,642",0,0,0,0,"87,358",0,0,0,0,"16,220",0,0,0,0,0,0,0,0,0,0,0,"10,21,08,653"
4. 2. Instrumentos de capital  ,"14,58,756","63,98,276","3,44,276","4,32,111","7,56,062","26,799","1,463","87,322","1,51,764",0,42,0,"3,267","23,257","47,711",832,61,0,0,"1,77,439","32,333",0,"12,787",338,"2,662","12,399","6,470",101,14,314,0,945,"13,709",0,0,"15,118",201,"3,837",0,"53,881","2,955","2,966",32,"7,641","48,689",8,0,510,"1,713",1,0,0,"61,513","15,321","13,750",0,0,379,0,0,0,0,0,0,0,2,"1,02,20,027"
Pro-memoria: Prestados o en garantía  ,"23,28,926","2,35,84,572","60,63,055","45,04,673","42,16,494","35,16,070","23,73,312","10,21,513","2,67,738",0,313,0,144,"5,40,499","57,436",0,0,0,"2,80,699","11,810","47,771",0,"3,41,704",0,0,0,0,0,0,"49,840",0,"75,431","47,225",0,0,0,0,0,0,0,0,0,0,0,"28,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,93,57,369"
5. INVERSIONES CREDITICIAS  ,"22,88,52,536","26,32,12,177","9,44,30,077","8,53,55,213","6,56,84,798","4,44,49,705","2,86,75,443","2,29,23,994","2,10,88,509","1,93,59,679","1,21,73,853","87,56,789","1,62,83,710","76,29,656","82,74,028","1,19,11,549","36,65,424","41,20,049","1,11,90,628","64,78,287","34,22,548","20,79,515","39,35,990","62,01,189","25,04,742","19,22,639","33,73,763","13,49,495","1,48,597","13,28,440","21,36,363","15,12,098","6,38,029","11,50,841","4,72,020","6,80,906","69,60,290","7,49,654","10,68,789","4,84,814","8,44,462","5,62,934","16,95,913","5,30,332","2,50,994","38,72,083","3,40,308","18,45,422","4,87,836","13,312","5,81,281","30,86,480","78,902","1,13,816","83,617","1,38,034","2,07,540","1,03,561","98,343","32,941","10,61,797","20,927","17,436","12,696","9,108","95,790","1,02,28,22,691"
5. 1. Depósitos en entidades de crédito ,"4,32,56,545","2,71,21,660","1,96,41,891","1,09,31,550","33,44,783","39,71,192","19,22,247","20,95,348","4,46,207","1,10,54,184","8,02,152","87,56,789","36,96,687","2,12,870","3,70,282","85,14,093","36,65,424","37,52,278","4,58,584","16,27,976","42,564","12,329","35,93,615","14,00,810","21,91,749","8,50,761","16,37,360","12,52,386","1,12,694","2,59,664","1,337","59,093","36,557","11,35,005","3,31,866","52,220","19,88,919","1,12,399","1,15,952","89,769","3,67,833","1,34,601","34,496","92,554","1,03,681","38,72,040","2,57,138","2,307","1,86,346","11,247","5,62,237","27,737","78,698","1,08,861","45,380","1,25,188",314,"40,050","21,285","32,941","1,455","20,917","17,436","7,695","9,108","85,423","17,71,66,759"
5. 2. Crédito a la clientela  ,"18,06,31,773","23,60,84,859","7,40,92,048","7,44,23,663","6,23,40,015","4,04,78,513","2,67,53,196","2,05,57,097","1,88,22,889","61,03,449","1,13,71,701",0,"1,25,87,023","74,16,786","79,03,746","33,97,456",0,"22,209","1,07,32,044","48,50,311","33,79,984","20,67,186","3,42,375","48,00,379","3,12,993","10,71,878","17,36,403","97,109","35,903","10,68,776","21,35,026","14,53,005","6,01,472","15,836","1,40,154","6,28,686","49,71,371","6,37,255","9,52,837","3,95,045","4,76,629","4,28,333","14,91,417","4,37,778","1,47,313",43,"83,170","18,43,115","3,01,490","2,065","19,044","30,58,743",204,"4,955",294,"12,846","2,07,226","63,475","70,431",0,"10,60,342",10,0,"5,001",0,"10,367","83,51,36,742"
5. 3. Valores representativos de deuda  ,"49,64,218","5,658","6,96,138",0,0,0,0,"2,71,549","18,19,413","22,02,046",0,0,0,0,0,0,0,"3,45,562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,70,000",0,0,0,0,0,0,0,0,0,0,0,"37,943",0,0,36,"6,627",0,0,0,0,0,0,0,"1,05,19,190"
Pro-memoria: Prestados o en garantía  ,"9,31,625","85,14,899","1,59,416","2,43,72,624","2,65,892",0,"14,25,888","56,95,037","1,08,90,753","13,50,000","12,51,648",0,"11,14,308","1,36,054",0,"20,50,903",0,0,0,"8,32,522",0,0,0,"13,877","18,73,423","95,506",0,0,"73,222",0,0,"36,179","41,446",0,"6,485",0,"11,05,765","53,332",0,"66,693",0,"65,657",0,0,"72,912",0,0,0,0,0,0,0,0,"93,640",0,0,0,0,0,0,0,0,0,0,0,0,"6,25,89,706"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ,0,"50,04,456","20,85,123","11,75,561",0,"12,89,979",0,"7,12,671",0,0,0,0,0,"5,68,330",0,0,0,0,0,0,0,0,0,6,0,0,0,"2,94,855",0,0,0,0,"1,00,626",0,0,0,0,0,0,"54,095",0,"55,289",0,"12,474",0,0,0,0,0,0,0,0,0,"34,560","9,509",0,0,0,0,0,0,0,0,0,0,162,"1,13,97,696"
Pro-memoria: Prestados o en garantía  ,0,0,"18,96,628","7,28,701",0,"6,69,327",0,"3,83,600",0,0,0,0,0,"1,02,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"85,687",0,0,0,0,0,0,"14,675",0,0,0,0,0,0,0,0,0,0,0,0,0,"34,307",0,0,0,0,0,0,0,0,0,0,0,162,"39,15,940"
7. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ,0,0,"74,250",0,0,"20,565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"94,815"
8. DERIVADOS DE COBERTURA ,"41,70,265","37,73,483","11,91,378","7,83,968","5,02,164","1,51,638",15,"1,40,125","52,853","1,30,776","2,10,701",0,"1,78,146","46,710","46,828",0,0,0,"2,01,281",0,"20,757",0,39,"1,566",0,"2,621",0,"5,244",0,0,"47,514",0,"7,430",0,0,0,"1,434",181,"11,270",0,0,0,0,0,0,"90,565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,17,68,952"
9. ACTIVOS NO CORRIENTES EN VENTA ,"5,21,998","7,20,995","7,21,074","3,99,068","63,939","10,511","10,824","1,17,358","31,674","48,247","1,12,226",0,"4,640","38,549","32,772",0,0,0,0,"8,454","2,157","3,70,625",0,"2,652",0,0,0,0,0,15,519,695,0,0,0,626,"1,440",0,0,0,0,994,0,"1,088",0,0,0,"18,640",0,37,"4,076",0,1,0,0,0,0,0,0,5,"3,859",0,0,0,0,0,"32,49,758"
10. PARTICIPACIONES ,"6,78,44,745","2,12,46,948","6,49,874","19,55,875","10,28,506","5,58,623","40,401","1,58,408","2,71,181","36,35,163",361,0,"32,846","2,98,972","2,90,190","1,15,273",7,33,0,"81,598","28,185","3,46,231","20,883",53,"1,077",0,"1,42,325","4,133",1,"7,385",0,"4,921","25,607",0,"1,07,399","1,116","1,10,001","43,316",0,"27,151","9,704","14,270",0,640,"4,350","4,00,859",0,30,"23,290",0,0,661,"1,45,061","1,112",0,"7,001",0,"5,527",0,0,9,0,10,0,0,0,"9,96,91,312"
