Var,182,49,75,30,81,128,65,72,93,224,61,42,19,38,36,231,198,73,46,130,86,223,122,129,94,233,185,57,216,227,138,234,99,78,125,229,232,142,31,59,9,186,63,217,3,58,136,211,113,226,225,184,188,1490,11,220,133,200,219,132,115,121,91,83,235,
3. 1. Depósitos en entidades de crédito  ,0,"1,87,91,359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,87,91,359"
3. 2. Crédito a la clientela  ,0,"35,39,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,207","35,42,060"
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,"8,96,998",0,0,0,0,0,0,0,0,0,0,"1,588",0,0,0,0,0,0,0,0,0,0,0,0,"18,006",0,0,0,0,"1,146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,551","9,29,289"
3. 4. Instrumentos de capital  ,0,0,0,0,0,"19,913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,"25,113"
Pro-memoria: Prestados o en garantía  ,0,"54,38,594",0,0,0,0,0,"8,96,998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63,35,592"
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"2,79,74,165","2,32,56,962","1,52,63,656","1,08,90,116","1,04,56,439","38,07,446","45,45,258","35,50,186","8,59,412",0,"1,49,105","10,09,105","3,896",0,832,"46,16,826","24,26,743",0,"1,66,264","2,04,609","8,14,221",0,"6,311",61,"42,589","1,03,471","32,713",0,"3,634",314,"69,949","1,56,857","3,99,475","1,77,276",32,0,"1,84,471","68,215","30,098","5,903",415,"3,07,517",8,510,0,"1,670",0,"77,221","7,960","4,435",0,"79,952","14,775",0,0,"83,685",0,326,0,0,0,0,0,0,0,"11,18,55,084"
4. 1. Valores representativos de deuda ,"2,35,77,429","2,19,38,721","1,48,76,767","1,06,18,704","96,57,927","37,69,949","45,35,119","34,95,128","7,62,933",0,"1,01,834","9,85,637",495,0,0,"46,16,826","24,13,822",0,"1,28,018","2,04,271","6,40,212",0,0,0,"41,192","1,00,394","31,580",0,"3,634",0,"66,533","1,48,928","3,99,461","1,62,243",0,0,"1,84,471","67,679","19,657",620,0,"2,58,842",0,0,0,0,0,"5,907",0,0,0,"76,202",0,0,0,"83,683",0,0,0,0,0,0,0,0,0,"10,39,74,818"
4. 2. Instrumentos de capital  ,"43,96,736","13,18,240","3,86,889","2,71,412","7,98,512","37,497","10,139","55,058","96,479",0,"47,271","23,468","3,401",0,832,0,"12,921",0,"38,246",338,"1,74,009",0,"6,311",61,"1,397","3,077","1,133",0,0,314,"3,416","7,929",14,"15,033",32,0,0,536,"10,441","5,283",415,"48,675",8,510,0,"1,670",0,"71,314","7,960","4,435",0,"3,750","14,775",0,0,2,0,326,0,0,0,0,0,0,0,"78,80,265"
Pro-memoria: Prestados o en garantía  ,"52,21,919","18,14,167","51,93,658","74,88,632","60,85,631","27,22,057","45,45,258","18,61,769","3,68,616",0,"48,465","8,91,547",0,0,0,"13,61,617","11,01,278",0,"89,692","5,793","2,06,116",0,0,0,0,0,0,0,0,0,"38,839","61,654",0,0,0,0,0,"11,550",0,0,0,"88,110",0,0,0,0,0,"3,589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,92,09,957"
5. INVERSIONES CREDITICIAS  ,"26,63,99,081","23,48,61,672","9,69,01,088","9,89,77,787","6,64,81,419","4,54,59,708","3,08,57,237","2,37,68,181","2,13,25,253","2,30,32,527","81,23,323","75,48,399","1,54,65,949","62,21,256","77,47,467","1,27,83,576","73,03,629","44,60,160","34,56,394","59,60,460","60,83,780","17,12,229","35,93,382","18,91,706","16,61,005","11,11,528","16,01,296","13,23,646","20,23,629","13,22,604","14,95,308","6,46,223","1,29,906","6,98,879","18,64,629","10,40,801","6,95,652","4,83,603","5,27,266","6,56,345","68,39,023","1,56,357","34,91,957","18,04,338","3,37,195","4,92,567","3,07,099","3,40,259","1,26,131","8,58,369","29,42,054","83,218","55,152","95,836","2,24,683","43,566","2,63,237","96,925","1,45,316","33,134","20,937","17,885","12,670","9,111",0,"1,03,64,95,002"
