Var,0049,0182,0030,0075,0081,0128,0065,0072,0093,0224,0004,0038,0019,0042,0061,1004,0036,0129,0073,0231,0086,0046,0223,0198,0130,0094,0185,0122,0233,0099,0227,0216,0138,0234,0057,0232,0078,0009,0059,0229,0211,0226,0142,0125,0031,0186,0063,0003,0217,0058,0220,0136,0225,0113,0188,0184,0011,0133,0200,0219,0132,0205,0115,0121,0091,0083,1490
ACTIVO,BANCO SANTANDER ,BANCO BILBAO VIZCAYA ARGENTARIA,BANCO ESPAÑOL DE CRÉDITO ,BANCO POPULAR ESPAÑOL ,BANCO SABADELL,BANKINTER ,BARCLAYS BANK ,BANCO PASTOR ,BANCO DE VALENCIA,SANTANDER CONSUMER FINANCE,BANCO DE ANDALUCÍA,BANESTO BANCO DE EMISIONES ,DEUTSCHE BANK S.A.E.,BANCO GUIPUZCOANO,BANCA MARCH,BANCO DE CRÉDITO LOCAL DE ESPAÑA,SANTANDER INVESTMENT,BBVA BANCO DE FINANCIACIÓN,OPEN BANK SANTANDER CONSUMER,DEXIA SABADELL,BANCO BANIF,BANCO GALLEGO,GENERAL ELECTRIC CAPITAL BANK,BANCO COOPERATIVO ESPAÑOL ,BANCO CAIXA GERAL,RBC DEXIA INVESTOR SERVICES ESPAÑA,BANCO URQUIJO SABADELL BANCA PRIVADA ,CITIBANK ESPAÑA ,POPULAR BANCA PRIVADA,ALTAE BANCO,UNO-E BANK,BANCO POPULAR HIPOTECARIO ,BANKOA ,BANCO CAMINOS,BANCO DEPOSITARIO BBVA ,BANCO INVERSIS,BANCA PUEYO,"FINANZIA, BANCO DE CRÉDITO ",BANCO DE MADRID ,BANCOPOPULAR-E,EBN BANCO DE NEGOCIOS,UBS BANK,BANCO DE LA PEQUEÑA Y MEDIANA EMPRESA,BANCOFAR ,BANCO ETCHEVERRÍA ,"BANCO DE FINANZAS E INVERSIONES, (FIBANC)",BANCO DE SERVICIOS FINANCIEROS CAJA MADRID - MAPFRE,BANCO DE DEPÓSITOS,BANCO HALIFAX HISPANIA,BNP PARIBAS ESPAÑA ,BANCO FINANTIA SOFINLOC ,ARESBANK ,BANCO CETELEM,BANCO INDUSTRIAL DE BILBAO ,BANCO ALCALÁ ,BANCO EUROPEO DE FINANZAS,ALLFUNDS BANK,MICROBANK DE LA CAIXA,PRIVAT BANK ,BANQUE MAROCAINE DU COMMERCE EXTERIEUR INTERNATIONAL,BANCO DE PROMOCIÓN DE NEGOCIOS ,DEUTSCHE BANK CREDIT ,BANCO LIBERTA,BANCO OCCIDENTAL ,BANCO DE ALBACETE ,BANCO ALICANTINO DE COMERCIO,SELF TRADE BANK
3. 1. Depósitos en entidades de crédito  ,"1,94,95,451",0,0,0,0,0,0,0,0,0,0,0,0,"52,173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 2. Crédito a la clientela  ,"10,84,271",0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979
3. 3. Valores representativos de deuda ,0,0,0,0,0,0,0,"10,66,452",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,712",0,0,0,0,0,0,0,0,0,0,0,"10,714",0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. 4. Instrumentos de capital  ,0,0,0,0,0,"7,727",0,"8,044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"1,11,08,266",0,0,0,0,0,0,"7,68,455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA  ,"1,56,37,716","2,01,75,919","1,24,25,135","1,08,79,908","68,44,601","72,95,847","7,16,514","12,50,822","6,80,785",0,"73,561",0,"6,05,738","6,11,654","1,52,279","23,07,231","1,929",61,0,"48,33,911","3,62,839","4,27,569",0,"16,02,969","37,413","19,056","44,381","6,415","27,078","3,20,584","1,13,931","2,004","1,19,939","70,283",0,"1,56,097","99,617",201,"3,742","6,648","59,575","9,126","40,647",32,"10,955","1,82,142",8,0,244,"1,492",1,0,0,"67,014","14,795","16,381",429,0,"3,319",997,0,0,0,0,0,0,0
4. 1. Valores representativos de deuda ,"1,46,70,029","1,35,70,918","1,20,46,599","1,03,58,586","61,44,077","72,76,289","7,14,929","8,67,982","4,76,534",0,"73,519",0,"1,76,769","5,79,380","1,06,246","23,07,231",0,0,0,"48,33,911","2,08,158","4,01,086",0,"15,88,871","37,091","17,308","29,584",0,"26,811","3,20,270","1,13,617","2,004","1,18,994","57,933",0,"1,56,097","83,761",0,258,"6,648","1,688",0,"38,355",0,"3,312","1,33,211",0,0,0,0,0,0,0,0,0,"12,631",0,0,0,997,0,0,0,0,0,0,0
4. 2. Instrumentos de capital  ,"9,67,687","66,05,001","3,78,536","5,21,322","7,00,524","19,558","1,585","3,82,840","2,04,251",0,42,0,"4,28,969","32,274","46,033",0,"1,929",61,0,0,"1,54,681","26,483",0,"14,098",322,"1,748","14,797","6,415",267,314,314,0,945,"12,350",0,0,"15,856",201,"3,484",0,"57,887","9,126","2,292",32,"7,643","48,931",8,0,244,"1,492",1,0,0,"67,014","14,795","3,750",429,0,"3,319",0,0,0,0,0,0,0,0
Pro-memoria: Prestados o en garantía  ,"12,09,084","74,57,329","83,50,225","62,90,099","38,33,420","52,49,488","7,16,514","6,52,165","3,08,515",0,307,0,0,0,"62,545","19,351",0,0,0,"2,74,675","11,595","62,931",0,"7,20,935","5,046",0,0,0,0,0,"73,348",0,"81,600","33,409",0,0,0,0,0,0,0,0,"6,913",0,0,"30,353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5. INVERSIONES CREDITICIAS  ,"23,09,28,465","26,59,59,674","9,73,84,160","8,18,18,014","6,52,13,200","4,38,55,119","2,89,79,908","2,17,40,721","2,09,72,334","2,03,79,899","1,25,55,193","96,69,814","1,65,77,366","79,79,709","82,31,581","85,42,414","89,00,801","60,45,949","49,73,999","1,06,02,094","77,71,067","34,32,784","26,87,924","33,94,435","64,17,521","20,11,840","18,52,911","35,69,892","16,03,175","8,26,646","12,07,443","22,10,920","15,16,873","6,53,591","6,72,110","6,43,266","6,77,719","70,48,959","7,99,545","11,03,112","6,19,981","10,35,929","5,39,293","14,46,339","4,63,932","3,18,784","41,11,180","3,50,675","18,91,144","4,33,242","3,71,796","6,10,132","33,43,746","92,372","1,69,827","1,02,657","1,21,377","1,60,954","85,475","99,891","34,012","11,18,450","21,137","17,424","12,693","9,114","86,760"
